I1,I2,I3
1.227,0,-0.189
1.227,0,-0.229
1.472,0,-0.189
1.227,-0.524,-0.229
1.472,-0.314,-0.189
1.227,-0.314,-0.14
0.49,0,-0.238
1.226,0,-0.278
0.49,0,-0.278
0.982,0,-0.238
1.472,0,-0.189
1.471,0,-0.229
1.226,0,-0.238
1.472,0,-0.238
1.472,0,-0.326
0.735,0,-0.14
0.736,0,-0.278
1.227,0,-0.369
0.981,0,-0.326
1.472,0,-0.189
1.227,-0.314,-0.278
1.226,-0.314,-0.232
0.982,0,-0.188
1.226,0,-0.184
0.98,0,-0.188
0.735,0,-0.278
1.716,0,-0.278
0.736,0,-0.232
1.225,0,-0.188
1.228,0,-0.278
1.718,0,-0.145
0.735,0,-0.278
1.474,0,-0.326
1.226,0,-0.232
1.227,0,-0.278
1.472,0,-0.236
0.981,0,-0.232
1.226,0,-0.278
1.226,0,-0.232
0.49,0,-0.326
1.227,0,-0.189
0.736,0,-0.278
0.98,0,-0.237
1.472,0,-0.189
1.473,0,-0.189
1.227,0,-0.051
1.227,0,-0.278
1.226,0,-0.326
0.736,0,-0.237
1.472,0,-0.051
1.227,0,-0.14
1.472,0,-0.14
0.98,0,-0.189
0.982,0,-0.099
1.227,0,-0.099
1.472,0,-0.189
1.226,0,-0.1
0.735,0,-0.189
1.471,0.209,-0.099
0.735,-0.314,-0.05
1.226,0,-0.01
1.226,0,-0.099
1.471,0,-0.099
1.473,0,-0.139
0.736,0,-0.099
1.472,0,-0.01
1.227,0,-0.099
1.472,0,0
1.472,0,-0.05
1.471,0,-0.01
0.735,0.209,0.04
0.981,0.209,-0.01
0.735,0,0.042
0.98,0,-0.01
1.228,0,-0.01
1.227,0,-0.1
1.474,0,-0.151
1.227,0,0.182
0.735,0,-0.1
0.981,0,-0.048
1.226,0,0.079
0.736,0,0.042
0.735,0.209,-0.011
0.735,0.209,0.042
1.471,0,0.132
1.472,0,0.079
0.981,0,0.221
1.226,0,0.132
0.49,0,0.221
1.227,0,0.221
1.471,0.209,0.024
0.735,0.209,0.132
1.226,0,0.221
1.471,0,0.221
1.471,0,0.364
0.736,0,0.167
1.226,0,0.132
0.49,0,0.078
0.736,0,0.221
1.227,0,0.167
0.982,0.209,0.167
0.736,0.209,0.222
1.471,0,0.167
1.226,0,0.222
1.471,0,0.365
1.471,0,0.277
0.735,0,0.222
1.226,0,0.222
0.49,0,0.31
1.226,0,0.222
0.735,0,0.167
0.981,0,0.167
1.226,0,0.277
0.736,0,0.31
1.226,0,0.31
1.227,0,0.222
0.735,0,0.167
1.472,0,0.255
0.735,0,0.31
1.226,0,0.31
1.226,0,0.255
1.226,0,0.454
0.736,0.209,0.221
1.226,-0.314,0.221
1.226,0,0.277
0.736,0,0.221
1.718,0,0.277
1.226,0,0.221
1.471,0,0.277
0.735,0,0.165
1.227,0,0.132
0.49,0,0.221
0.735,0,0.221
0.981,0,0.254
0.736,0,0.31
0.49,0,0.31
1.227,0,0.398
0.982,0,0.366
1.226,0,0.076
0.735,0,0.277
0.736,0,0.132
0.735,0,0.165
1.225,0,0.165
1.718,0,0.221
1.472,0,0.132
1.472,-0.314,0.221
0.736,-0.314,0.133
1.472,0,0.221
1.227,-0.314,0.132
0.735,0,0.132
0.982,0,0.077
0.736,0,0.132
1.227,0,0.132
1.227,0,0.167
1.227,0,0.132
0.98,0,0.222
1.226,0,0.044
0.981,-0.314,0.022
1.227,-0.314,0.078
1.227,-0.314,0.132
0.981,-0.314,0.132
1.472,0,0.043
1.472,0,0.132
0.735,0,0.132
0.735,0,0.078
1.227,0,0.132
1.471,0,0.043
0.736,0,0.043
0.98,0,0.043
1.472,0,0.043
0.736,-0.314,-0.048
1.227,-0.314,0.042
1.226,-0.314,-0.011
1.471,0,0.132
0.982,0,-0.011
1.226,0,-0.1
1.227,0,-0.1
1.472,0,0.042
0.98,0,-0.048
1.227,0,-0.1
0.981,0,-0.048
1.718,0,-0.1
1.227,-0.314,-0.1
0.49,-0.524,-0.138
0.735,-0.314,-0.19
1.472,0,-0.19
0.735,0,-0.1
0.982,0,-0.15
1.718,0,-0.049
1.227,0,-0.19
0.49,0,-0.19
1.226,0,-0.19
1.227,0,-0.1
1.471,0,-0.19
0.245,0,-0.1
0.736,0,-0.1
1.227,-0.524,-0.139
0.981,-0.314,-0.189
1.226,-0.314,-0.189
0.736,0,-0.278
0.98,0,-0.099
1.471,0,-0.238
1.472,0,-0.278
1.471,0,-0.189
1.227,0,-0.14
0.736,0,-0.189
0.98,0,-0.278
0.98,-0.314,-0.229
0.735,-0.314,-0.328
0.981,-0.314,-0.326
1.471,0,-0.14
1.226,0,-0.189
1.227,0,-0.278
1.472,0,-0.238
1.227,0,-0.326
1.227,0,-0.189
1.227,0,-0.278
1.227,0,-0.229
1.472,0,-0.369
1.226,0,-0.326
1.227,0,-0.229
0.736,0,-0.229
1.227,0,-0.278
1.471,0,-0.278
0.981,0,-0.369
0.736,0,-0.416
1.226,0,-0.189
1.226,0,-0.189
0.982,0,-0.14
1.227,0,-0.189
1.471,0,-0.229
0.735,0,-0.14
1.226,0,-0.278
1.227,0,-0.189
0.981,0,-0.189
1.471,0,-0.229
1.471,0,-0.278
0.736,0,-0.278
0.981,0,-0.189
0.735,0,-0.238
0.981,0,-0.278
1.227,0,-0.375
1.471,0,-0.278
1.226,0,-0.369
0.736,0,-0.14
1.226,0,-0.14
1.227,0,-0.148
1.471,0,-0.238
1.472,0,-0.278
1.226,0,-0.099
1.227,0,-0.189
1.227,0,-0.149
1.227,0,-0.189
0.98,0,-0.189
0.735,0,-0.1
1.226,0,-0.002
0.981,0,0.039
0.98,0,-0.189
1.472,0,-0.14
0.735,0,0
0.98,0,0
0.736,0,-0.05
1.472,0,-0.139
1.227,0.209,0.04
1.227,0.209,-0.01
0.982,-0.314,-0.1
0.736,0,-0.049
1.226,0,-0.01
1.227,0,0.04
1.226,0,-0.049
1.471,0,0.04
1.226,0,0.04
1.471,0,0.092
0.981,0,0.131
1.227,0,-0.01
1.227,0.209,-0.01
1.226,0.209,0.168
0.982,0.209,0.132
1.473,0,0.131
0.98,0,0.131
1.225,0,0.115
1.472,0.209,0.168
0.736,0.209,0.132
1.226,0,0.276
0.735,0,0.276
1.226,0,0.222
0.735,0,0.222
0.735,0.209,0.221
0.981,0.209,0.331
1.226,0.209,0.221
1.226,-0.314,0.132
1.471,0,0.254
1.227,0,0.254
0.735,0,0.31
1.471,0,0.221
1.226,0.209,0.455
0.982,0.209,0.398
0.49,0.209,0.31
0.736,0.209,0.31
0.982,0.209,-0.103
1.227,0.209,0.369
0.981,0.209,0.458
1.471,0.209,0.371
0.982,0.209,0.371
0.736,0.209,0.396
1.227,0.209,0.458
0.49,0.209,0.371
0.98,0.628,0.458
0.982,1.257,0.372
0.982,2.409,0.515
1.472,5.236,0.291
1.226,6.283,0.38
0.98,9.634,0.342
1.471,9.844,0.354
1.225,6.702,0.575
1.227,2.409,0.587
1.227,2.409,0.524
1.472,3.037,0.426
1.471,5.027,0.421
0.98,5.445,0.376
0.736,8.901,0.387
1.226,10.681,0.277
1.226,12.252,0.332
0.98,13.299,0.3
1.471,13.509,0.427
0.981,12.252,0.378
1.227,10.053,0.436
1.471,10.053,0.4
1.227,12.462,0.353
0.98,14.661,0.289
0.735,15.08,0.359
1.226,17.488,0.356
1.471,15.499,0.377
0.735,12.462,0.378
1.225,14.661,0.399
1.472,17.488,0.181
1.471,18.117,0.27
0.981,18.326,0.316
1.472,14.242,0.382
1.472,14.451,0.348
1.718,17.488,0.306
1.227,17.488,0.323
1.227,20.316,0.271
1.472,17.279,0.154
1.226,16.127,0.325
1.226,18.535,0.183
1.471,19.897,0.179
0.98,20.106,0.148
1.226,15.499,0.239
0.981,15.917,0.265
0.736,17.279,0.133
0.982,17.698,0.145
1.226,19.897,0.204
1.471,16.336,0.089
1.227,14.451,-0.001
1.474,15.499,0.104
1.472,16.86,0.089
0.981,18.326,0.035
0.735,16.127,0.116
1.227,12.462,0.25
1.226,13.09,0.173
0.49,14.242,0.056
0.736,15.08,-0.033
0.736,15.499,0.043
0.735,12.462,0.112
0.98,9.32,-0.02
1.226,7.435,0.067
1.472,7.226,0.062
0.981,7.226,0.007
1.227,7.645,-0.046
1.227,6.493,-0.133
0.735,6.493,0.029
1.227,6.702,-0.095
1.473,9.844,-0.138
1.471,8.901,-0.116
0.736,4.084,-0.032
1.226,-0.314,0.055
1.471,-2.723,-0.067
1.227,-1.361,-0.038
0.982,0.419,-0.121
0.981,-0.524,-0.19
1.226,-3.77,-0.121
1.227,-4.608,-0.2
1.227,-4.189,-0.225
1.471,-4.398,-0.145
1.718,-4.398,-0.184
1.471,-1.152,-0.183
1.471,1.885,-0.325
1.472,2.409,-0.233
1.226,1.047,-0.322
1.226,-1.571,-0.323
1.227,-1.571,-0.234
1.227,-0.733,-0.325
1.226,0.838,-0.415
0.982,0.419,-0.461
1.227,-0.314,-0.371
1.471,-0.942,-0.278
1.228,-0.733,-0.415
1.227,0,-0.415
0.981,0.209,-0.46
1.471,0.209,-0.415
1.471,-0.314,-0.505
1.472,-0.314,-0.37
1.226,0,-0.37
1.226,0,-0.415
1.226,0,-0.369
1.226,0,-0.234
0.982,0,-0.505
1.227,0,-0.459
1.227,0,-0.459
1.472,-0.314,-0.505
0.982,-0.314,-0.415
1.226,-0.314,-0.415
1.227,0,-0.553
1.226,0,-0.411
1.472,0,-0.415
1.472,0,-0.505
0.982,0,-0.552
0.982,0,-0.505
0.981,0,-0.505
1.471,0,-0.505
0.98,0,-0.505
1.227,0,-0.458
1.472,0,-0.548
0.735,0,-0.642
0.981,0,-0.505
0.981,0,-0.505
1.473,0,-0.552
1.471,0,-0.505
1.227,0,-0.552
1.227,0,-0.415
1.226,0,-0.505
1.227,0,-0.415
0.735,0,-0.325
1.228,0,-0.642
1.227,0,-0.415
1.472,0,-0.505
0.735,0,-0.415
0.735,0,-0.415
1.226,0,-0.461
1.718,0,-0.415
1.474,0,-0.415
1.226,0,-0.505
1.226,0.209,-0.415
1.226,0.209,-0.415
1.471,0,-0.325
0.736,0,-0.325
1.226,0,-0.325
1.226,0,-0.37
0.981,0,-0.28
1.226,0,-0.234
0.982,0,-0.415
1.226,0,-0.189
0.735,0,-0.323
1.227,0.209,-0.233
1.227,0.209,-0.323
1.472,0,-0.189
1.472,0,-0.323
0.49,0,-0.233
1.226,0,-0.103
0.736,0,-0.145
1.471,0.209,-0.103
1.472,0.209,-0.012
0.982,0.209,-0.145
1.227,-0.314,0.125
0.735,0,-0.013
1.227,0,-0.055
1.226,0,0.215
0.49,0.209,-0.055
0.736,0.209,-0.055
0.982,0.209,0.034
0.735,0,-0.055
0.982,0,-0.015
0.982,0.209,0.034
1.226,0.209,-0.055
0.98,0.209,0.125
0.49,0,0.034
1.226,-0.314,0.215
1.227,0,0.125
0.736,0.209,0.125
1.226,0.209,0.071
1.227,0.209,0.035
0.981,0.209,0.126
1.226,0,0.125
0.49,0,0.125
1.226,0,0.09
0.735,0.209,0.247
1.472,0.419,0.182
1.226,0.419,0.182
1.226,0.419,0.331
0.736,0.838,0.36
1.226,1.257,0.36
0.735,2.094,0.157
1.226,3.456,0.188
0.735,4.084,0.199
0.736,2.827,0.289
1.471,0,0.377
0.736,-1.571,0.425
0.982,-1.78,0.365
1.227,-1.361,0.347
0.49,0.209,0.42
0.981,0.838,0.354
0.98,0.419,0.426
1.472,0.209,0.414
1.471,-0.314,0.438
1.471,-0.524,0.438
0.735,0,0.354
1.226,0,0.377
