I1,I2,I3
8.948,530.72,0.256
11.195,536.793,0.658
10.738,529.777,-0.083
10.276,533.128,-0.151
11.409,531.767,0.447
10.971,530.929,0.944
10.29,532.5,1.04
10.066,531.348,0.762
11.185,531.557,0.657
8.944,534.385,0.356
10.971,532.5,0.07
10.738,537.317,1.036
10.505,529.777,0.242
12.304,536.584,1.067
10.281,528.939,0.138
10.514,535.327,1.208
10.062,531.557,0.834
10.738,535.118,0.822
9.83,535.118,0.354
10.053,533.128,0.237
11.195,537.317,0.5
10.053,532.5,-0.242
12.069,537.108,0.256
10.29,530.72,-0.188
11.409,535.118,0.754
11.845,533.757,0.376
10.286,532.919,0.636
11.632,533.757,-0.107
10.057,533.547,-0.024
10.299,533.338,0.564
10.738,534.594,-0.007
10.505,535.327,0.63
9.852,535.537,0.189
10.956,533.128,-0.078
9.619,534.909,0.219
10.062,532.186,0.868
10.728,534.175,0.958
8.497,534.175,0.764
10.961,534.385,0.541
9.387,536.165,0.476
10.066,531.348,-0.468
11.185,537.108,0.569
9.395,530.51,0.155
11.632,536.793,1.349
10.299,530.301,0.819
10.29,535.118,0.946
10.057,533.757,0.417
10.747,533.757,0.001
10.299,537.317,0.946
10.747,534.385,-0.441
11.856,540.773,1.034
9.387,533.547,-0.021
12.293,537.108,0.931
10.738,532.919,0.664
10.29,533.338,0.35
10.961,534.175,0.745
10.514,535.537,-0.153
10.947,535.956,0.311
10.971,535.118,-0.652
10.286,536.584,0.061
10.738,536.584,0.194
11.845,535.118,0.756
10.29,533.757,0.295
11.195,533.547,0.082
11.409,534.594,0.214
9.632,534.385,0.281
11.632,534.385,0.67
9.843,536.375,0.292
10.514,535.956,0.599
10.738,538.574,0.503
10.066,532.919,0.69
11.195,536.375,0.269
10.075,531.976,-0.016
11.185,533.128,-0.142
9.163,534.909,-0.1
11.185,532.709,0.424
9.611,537.526,0.89
10.304,531.976,0.712
11.18,538.783,0.089
9.628,533.966,0.183
10.514,538.574,-0.055
10.29,534.909,-0.028
10.281,535.118,-0.238
9.834,535.537,1.09
10.728,531.348,0.027
9.843,537.317,0.784
9.619,532.186,0.775
10.738,539.935,0.927
8.724,533.966,0.659
11.185,537.945,0.763
10.066,535.118,0.945
10.062,532.186,0.043
10.738,534.594,0.515
10.5,532.186,0.005
11.632,536.375,0.757
10.29,533.128,0.792
10.728,538.364,0.927
10.961,536.165,0.811
11.175,536.375,0.613
10.514,536.165,0.945
11.856,534.909,-0.148
11.185,535.118,0.768
10.281,532.709,0.177
11.632,534.594,0.73
9.387,535.956,0.692
10.728,536.793,0.459
10.747,538.155,0.941
9.404,538.574,0.125
11.632,537.108,1.028
9.611,536.793,0.251
11.175,535.537,0.707
10.976,533.757,0.536
10.523,536.584,0.71
10.276,537.526,1.005
10.053,536.375,0.275
9.611,537.945,0.898
8.948,537.736,0.474
10.733,536.375,1.217
9.383,537.526,0.814
10.738,536.165,0.833
10.29,537.736,0.963
10.075,532.919,0.437
11.409,536.375,0.699
9.395,532.186,-0.206
10.738,533.338,0.269
10.075,535.327,-0.36
10.066,535.956,0.597
8.948,538.993,0.488
10.066,535.746,0.35
10.281,538.574,0.581
10.066,532.709,-0.227
11.399,535.537,0.548
9.163,533.338,-0.635
10.961,533.966,0.167
10.066,534.909,0.457
9.83,531.557,0.881
10.971,537.736,0.585
10.961,532.919,0.785
10.738,540.354,0.62
10.5,532.919,0.144
12.08,535.327,0.288
10.057,533.128,0.273
11.409,532.5,0.544
10.509,536.375,0.515
10.057,533.757,0.714
11.856,540.563,0.436
9.387,534.385,0.304
11.185,538.993,0.457
10.947,535.327,0.098
10.961,534.909,0.146
10.961,534.909,-0.208
11.399,534.385,0.048
10.733,535.956,0.519
10.514,533.966,0.643
11.399,535.956,0.785
9.838,536.165,0.751
10.738,536.584,0.585
9.619,536.793,0.927
9.383,535.118,-0.259
10.738,535.327,0.184
9.619,533.966,0.459
10.738,534.385,0.687
9.843,534.385,0.767
10.066,536.375,0.652
10.075,538.155,0.951
10.738,535.537,0.602
9.619,537.108,0.752
10.08,535.118,0.295
10.961,533.547,1.053
9.163,535.746,0.394
11.195,533.338,0.256
9.843,537.736,0.627
9.843,531.348,-0.168
10.5,539.726,0.867
8.724,536.375,0.403
10.961,538.155,0.936
9.834,538.155,0.541
10.961,536.165,0.654
10.29,537.945,0.482
11.18,532.709,-0.007
10.728,537.108,0.802
10.951,531.767,-0.005
11.856,537.736,0.826
9.391,535.537,0.192
11.399,535.746,0.344
10.29,537.945,0.49
10.505,534.385,0.208
11.622,537.526,0.924
10.514,529.777,0.166
11.399,537.945,0.985
10.523,533.338,-0.106
10.738,537.108,1.069
10.057,536.165,0.803
10.723,536.375,0.833
10.505,537.736,0.983
11.185,532.5,0.421
12.538,537.736,0.945
10.057,530.301,0.3
10.738,537.108,0.529
9.172,531.767,-0.4
9.619,536.375,0.32
10.089,535.746,0.264
9.391,534.594,0.585
9.172,538.364,0.498
9.852,534.175,0.338
10.509,540.773,0.559
9.172,532.709,0.106
10.951,536.793,0.394
10.066,534.175,0.166
9.387,534.594,-0.023
10.29,537.317,0.107
9.628,535.327,-0.028
10.523,540.354,0.184
9.628,534.594,-0.32
10.728,538.574,0.291
9.391,535.537,0.487
10.514,535.327,0.883
10.514,534.909,0.74
9.159,534.909,0.767
11.622,534.909,0.691
9.83,534.175,0.061
10.267,535.956,0.247
10.728,534.385,-0.104
10.738,539.516,0.468
9.843,537.526,0.325
11.185,536.165,0.752
11.409,535.327,0.641
12.51,533.966,0.668
15.847,536.793,0.782
14.968,537.736,0.396
14.521,542.553,0.995
16.308,543.391,0.991
14.298,544.333,1.068
15.191,547.161,1.174
14.975,543.6,0.781
15.191,551.559,1.427
13.404,547.161,1.041
15.401,548.627,0.691
13.627,551.559,0.251
14.298,557.004,1.088
14.744,557.633,0.715
13.404,554.805,0.769
14.528,560.46,0.798
14.975,559.832,0.338
15.861,562.659,1.42
13.404,558.261,1.075
15.191,560.251,0.824
12.734,561.193,0.615
14.304,565.591,0.828
14.764,566.22,0.303
13.181,565.591,0.632
14.521,568.209,1.276
14.521,565.277,0.664
13.851,570.827,1.288
12.963,566.429,0.964
15.191,571.875,0.707
13.169,568.838,0.21
14.968,575.016,0.472
11.83,571.456,0.33
13.169,576.063,1.323
14.074,573.864,0.028
14.521,577.425,0.463
12.957,578.262,0.623
13.634,577.634,0.686
13.404,579.31,0.374
12.064,577.111,0.393
13.627,580.462,1.154
13.404,579.833,0.093
12.957,583.917,1.401
12.293,582.661,-0.255
14.081,588.106,0.909
11.84,582.661,0.282
14.988,587.059,1.033
11.856,581.299,0.41
13.627,585.069,0.984
13.404,583.498,0.673
12.957,585.698,0.549
12.74,587.059,1.067
14.093,585.069,0.396
12.957,588.316,1.185
12.986,585.907,0.386
14.304,589.467,0.491
12.957,586.326,0.002
12.957,589.886,0.654
13.404,587.687,-0.065
12.287,591.143,1.007
12.516,588.525,0.808
14.298,592.295,1.052
11.617,590.305,-0.096
14.298,592.295,0.667
12.527,589.258,0.503
13.181,593.342,0.687
11.632,589.677,0.189
14.081,594.913,0.347
10.723,593.866,0.125
13.41,594.494,0.497
12.516,595.541,-0.294
12.516,595.332,0.264
12.74,596.693,0.833
12.516,595.541,0.742
12.069,596.903,1.158
13.41,595.541,0.837
12.975,597.95,0.629
12.064,596.693,0.223
12.74,597.531,0.913
12.516,594.913,0.262
12.069,599.73,0.208
12.975,596.274,0.433
13.186,599.311,0.964
11.845,594.913,0.712
13.634,599.73,0.889
12.293,597.112,0.112
12.516,599.73,0.518
12.064,597.95,0.928
14.081,602.767,1.09
11.175,597.95,0.491
13.634,598.892,0.653
11.622,597.531,0.851
12.957,601.72,1.265
12.069,597.95,0.376
12.499,599.94,0.769
10.281,600.149,-0.049
13.41,604.128,0.774
10.951,601.929,0.236
12.734,602.557,1.133
11.399,601.51,0.981
12.963,602.767,0.643
11.195,602.557,0.088
12.51,602.139,0.325
11.399,605.699,0.229
12.751,603.709,0.459
12.08,604.547,0.973
12.304,602.348,-0.121
12.069,604.547,0.92
12.975,602.976,0.902
11.409,603.919,0.494
12.74,601.091,0.548
12.51,605.385,0.659
11.622,601.091,0
12.51,605.699,0.385
11.175,603.919,0.521
12.064,606.537,1.154
12.975,601.301,0.192
12.287,605.385,-0.034
12.069,602.767,0.171
14.528,605.699,1.011
11.17,601.51,0.249
12.287,605.385,-0.157
12.963,603.919,0.519
12.304,608.108,0.809
10.951,603.709,-0.122
14.074,605.699,0.076
10.728,603.186,0.69
13.41,607.584,1.268
11.399,604.128,0.272
12.293,605.909,0.247
11.399,603.919,0.029
12.957,608.736,1.01
10.951,606.956,-0.013
12.963,605.909,0.999
11.409,602.557,0.383
12.975,606.327,0.709
10.723,606.537,0.282
12.963,606.118,0.393
11.399,606.327,0.073
12.975,605.909,0.64
12.304,604.547,-0.299
12.963,607.584,1.145
10.723,606.327,0.911
12.963,604.338,0.254
11.175,606.746,-0.441
12.74,605.699,0.483
12.293,608.317,0.549
10.947,606.118,0.548
12.51,607.584,0.737
12.734,603.5,0.41
11.622,607.584,0.557
13.422,603.919,0.298
12.287,607.793,0.519
10.5,605.909,-0.055
12.293,608.945,1.024
11.622,605.385,0.752
11.399,610.202,0.776
12.304,608.317,0.37
12.293,608.945,0.366
10.951,606.537,-0.298
12.734,608.736,1.101
11.632,604.547,-0.433
12.287,609.155,0.581
12.069,605.699,0.787
11.84,609.364,0.306
10.723,606.746,-0.103
13.198,608.736,1.1
11.84,604.757,0.532
12.293,609.993,-0.004
11.84,606.746,0.748
12.734,609.155,1.147
10.276,606.118,-0.182
14.528,608.945,0.925
10.49,605.699,0.847
12.516,610.726,-0.068
11.851,607.165,0.686
12.51,608.526,1.254
11.845,604.338,-0.386
12.293,608.526,0.388
10.281,606.956,1.012
13.422,610.202,0.997
10.951,606.537,-0.372
12.74,608.945,0.509
11.17,606.327,-0.109
13.181,609.783,0.988
10.281,608.736,0.498
12.516,608.526,0.35
10.514,607.375,0.085
12.516,609.155,0.239
11.399,606.537,0.125
12.287,610.726,0.697
10.947,609.783,0.254
13.186,608.736,0.717
11.622,605.699,-0.146
12.74,607.793,-0.333
11.845,607.793,0.785
11.632,609.574,0.403
11.399,609.574,0.457
12.527,608.108,0.585
11.175,610.935,-0.038
12.975,608.945,0.737
11.84,609.574,0.822
11.17,609.574,0.573
13.186,608.526,0.546
11.622,605.909,0.333
10.937,609.155,0.105
12.957,608.526,0.853
11.393,610.516,0.496
11.175,608.317,0.398
12.08,609.993,0.176
11.399,606.537,0.071
12.293,610.726,1.121
12.74,605.909,-0.492
11.856,610.516,0.629
11.632,608.945,0.834
12.516,612.192,-0.009
10.961,607.584,0.568
12.51,610.516,0.95
12.516,605.699,-0.168
12.287,610.516,1.069
11.632,607.793,0.265
13.851,610.726,0.69
10.267,606.327,0.225
14.093,609.783,0.691
10.723,607.165,0.079
11.845,611.982,0.095
11.393,608.736,0.72
13.186,610.726,1.085
10.066,606.327,-0.071
13.634,609.783,0.967
11.856,608.108,0.288
12.516,611.354,-0.126
11.185,607.793,0.873
13.646,608.945,0.742
11.195,606.956,0.773
12.74,609.574,0.999
11.845,607.584,-0.112
11.399,611.354,0.873
11.419,608.108,-0.065
13.181,609.783,1.066
10.514,607.375,0.127
13.627,612.192,0.632
10.505,610.935,0.323
11.856,611.563,-0.01
12.064,609.155,0.886
12.975,609.155,0.43
11.399,606.956,0.602
12.74,611.354,0.425
11.399,611.145,-0.417
12.516,609.993,0.559
10.728,610.202,-0.338
12.969,609.574,0.986
10.723,607.165,0.757
12.74,609.993,0.166
11.845,609.783,0.062
11.622,609.783,0.017
12.08,609.993,0.814
11.175,608.526,0.681
10.951,611.773,0.394
12.304,610.726,0.668
11.622,611.145,-0.043
12.527,607.375,0.721
12.957,609.155,0.909
11.175,606.537,-0.013
12.08,611.773,0.51
11.622,607.584,-0.469
11.622,612.611,0.486
11.419,610.202,0.027
12.304,611.354,0.736
12.516,608.317,0.466
10.951,611.982,0.665
11.632,607.584,0.747
12.304,612.192,0.007
11.175,608.526,0.444
12.963,611.773,0.936
11.195,608.945,0.248
11.622,611.773,0.681
12.314,606.956,-0.004
11.856,611.145,1.062
12.069,608.108,-0.316
12.51,611.563,0.491
11.185,607.793,0.969
13.198,611.982,0.612
10.951,607.584,0.69
12.963,611.563,0.055
11.175,608.526,0.583
13.838,611.982,0.626
10.5,608.108,-0.186
13.21,609.783,0.659
11.409,606.746,0.129
12.304,611.563,1.211
10.509,609.574,0.267
13.857,611.982,0.175
9.83,608.526,0.347
12.963,610.202,0.098
11.409,606.746,0.635
12.314,610.935,0.878
11.399,610.202,-0.105
12.975,612.192,1.041
11.185,609.364,-0.195
12.538,610.935,1.041
10.276,607.584,-0.11
12.064,611.773,1.193
10.947,609.574,-0.177
13.634,609.993,0.748
10.961,608.108,-0.248
13.198,608.108,0.31
11.175,607.165,0.939
12.069,610.726,0.514
12.08,611.354,0.32
11.617,609.783,0.698
10.281,610.726,-0.526
13.404,608.945,0.69
10.286,611.145,0.549
11.845,610.202,0.802
12.527,609.783,0.83
11.84,609.155,0.012
12.069,609.364,-0.018
12.287,608.317,0.398
10.947,611.563,0.554
12.069,609.783,0.872
12.069,610.935,0.072
11.622,608.108,0.348
11.851,610.202,0.443
11.845,607.165,0.46
11.399,612.611,1.006
11.399,608.108,-0.111
12.069,612.401,0.582
11.845,609.783,-0.371
12.963,611.773,1.195
10.723,607.165,0.647
11.856,611.563,0.455
12.304,606.956,0.239
11.409,611.773,0.327
11.393,608.526,0.907
12.734,611.773,0.206
11.622,608.108,0.281
12.734,610.516,1.016
11.393,606.537,0.017
12.293,611.563,0.516
12.064,608.945,0.621
11.622,611.563,0.627
11.856,608.317,0.104
12.516,611.773,0.024
10.514,608.526,0.814
13.64,611.563,1.166
10.728,607.793,0.653
12.957,611.354,0.674
11.175,607.375,-0.232
12.734,610.516,0.994
10.728,608.317,0.157
13.634,613.134,0.26
10.728,610.726,0.573
12.293,611.982,1.044
11.632,607.584,0.426
13.392,609.783,0.261
10.951,607.584,0.131
13.851,610.935,0.884
10.286,608.736,0.642
11.83,611.354,1.371
11.399,608.108,-0.773
13.169,609.574,0.635
12.963,608.108,0.115
14.968,611.982,0.959
12.069,609.993,-0.09
15.422,613.553,1.298
12.51,611.145,-0.015
14.521,613.134,1.348
12.516,610.202,-0.536
14.508,614.6,0.709
12.287,612.401,-0.07
14.744,616.38,1.154
13.851,614.81,0.477
13.869,615.962,0.967
12.304,615.962,0.499
14.954,617.009,0.265
10.937,615.752,0.171
14.751,619.417,0.36
13.181,615.962,-0.553
14.298,619.208,0.857
12.74,616.171,0.437
14.062,621.198,0.098
11.393,618.998,0.135
14.764,623.397,0.001
12.069,621.616,0.452
13.41,622.978,1.154
12.734,622.559,0.924
13.404,622.559,0.701
12.734,622.349,0.389
14.317,621.616,1.129
12.516,621.198,0.89
13.634,622.978,0.569
13.181,622.035,-0.176
12.51,624.758,0.159
13.41,624.025,0.073
14.093,625.177,0.908
11.632,622.035,-0.056
13.627,624.444,1.105
12.957,622.349,0
12.734,625.596,1.528
12.51,622.768,0.243
14.062,627.167,1.394
11.175,623.397,0.133
14.087,628.004,1.216
12.516,623.606,0.05
13.41,628.004,1.14
13.198,623.816,0.011
13.634,629.052,1.063
11.632,625.386,0.034
14.304,631.041,0.17
12.08,629.785,0.112
14.528,631.041,0.063
12.751,628.842,0.322
12.946,629.785,0.029
12.975,629.052,0.261
14.33,631.041,-0.016
10.951,630.413,0.52
13.404,631.251,0.249
12.957,630.622,0.822
13.186,631.46,0.427
12.51,630.203,1.077
14.298,631.46,0.455
13.422,630.203,0.492
12.516,632.193,0.165
12.74,630.832,-0.143
13.186,633.659,0.454
11.845,628.004,0.337
14.744,633.869,1.202
12.293,627.795,0.217
12.734,633.45,0.83
12.717,628.004,-0.535
12.287,634.183,0.051
12.069,629.785,-0.166
13.41,635.23,0.317
11.845,631.984,0.613
12.516,635.439,0.024
13.404,632.612,0.013
12.734,634.183,0.739
12.516,631.041,0.52
13.169,632.612,1.073
12.069,630.622,0.322
12.293,633.24,0.626
12.975,634.392,0.372
12.293,634.811,0.142
13.41,634.392,0.684
13.869,633.24,-0.497
12.975,634.183,0.508
12.975,631.251,0.647
13.41,634.183,0.886
11.856,631.041,0.732
13.186,634.811,0.398
12.304,631.774,0.51
12.74,635.439,1.168
12.069,632.193,1.006
14.093,633.24,0.699
11.17,632.193,-0.029
14.751,633.45,-0.186
11.17,633.659,0.227
13.21,636.801,1.11
11.632,633.869,0.372
14.988,638.057,1.293
11.393,632.612,0.558
13.634,636.801,0.081
11.17,631.984,0.369
13.404,636.801,0.437
11.617,633.659,0.299
14.062,636.591,0.345
11.617,635.021,0.076
13.634,636.068,0.756
13.198,635.23,0.15
12.963,635.439,1.045
13.658,633.45,-0.396
13.634,636.068,0.962
11.175,633.031,0.709
12.51,637.848,0.017
12.287,633.24,0.325
12.287,637.639,1.067
12.963,633.45,0.234
12.946,635.439,0.511
12.527,632.612,0.211
13.851,634.602,1.06
12.304,632.821,0.792
11.393,635.021,0.529
12.963,633.869,-0.272
12.293,637.22,0.594
12.293,634.602,0.22
13.41,637.429,0.12
12.734,634.392,0.817
11.84,637.429,0.668
13.186,635.858,0.657
11.622,634.811,0.143
12.963,637.429,0.699
12.064,636.801,-0.739
12.946,636.591,0.781
11.399,637.01,0.059
14.521,636.591,1.426
10.5,635.439,-0.176
14.074,637.01,0.974
12.069,633.659,0.477
12.069,637.848,-0.035
11.845,632.821,0.305
13.181,638.057,0.883
11.16,633.45,-0.291
13.838,636.801,0.492
12.064,634.811,0.306
12.963,638.267,0.029
12.527,635.021,0.342
13.634,639.419,0.699
12.51,633.24,0.422
13.634,639.209,0.875
12.745,633.869,0.212
12.516,638.267,0.768
11.84,635.649,-0.079
12.946,638.267,1.32
10.937,637.848,-0.461
13.857,639.419,0.065
12.293,637.01,0.85
12.287,640.675,0.149
12.51,634.392,0.139
13.181,639.209,0.957
12.064,633.24,0.228
12.963,637.01,-0.011
12.516,636.591,0.087
12.293,638.267,0.092
13.634,636.801,0.793
11.409,639,0.636
12.963,637.429,0.85
11.856,637.429,0.935
13.857,637.01,0.894
10.961,635.439,-0.161
13.634,637.848,0.165
10.728,635.021,0.289
12.069,639,0.349
11.84,636.277,-0.386
13.181,637.848,1.317
12.064,636.277,-0.177
14.074,635.858,1.073
10.947,634.602,0.569
13.198,639.628,0.323
11.643,634.811,0.098
12.957,640.466,0.864
11.17,636.801,-0.087
14.528,640.047,0.586
10.951,638.476,0.203
12.74,638.686,0.653
13.41,637.22,0.751
12.74,638.686,0.638
12.516,635.021,0.305
13.646,639.628,0.945
11.632,633.869,-0.492
12.74,639.838,1.169
11.845,633.45,0.38
12.293,638.057,0.746
12.963,635.858,-0.388
12.734,637.848,0.665
12.287,635.649,0.363
13.186,639.209,0.981
12.276,636.277,0.784
12.287,639.209,0.022
12.516,637.01,-0.015
12.069,637.429,-0.012
11.84,636.277,-0.034
12.975,636.591,0.175
12.51,637.639,0.608
11.601,639.209,0.356
13.634,639.209,1.129
11.175,637.22,0.261
12.734,639,-0.033
12.069,633.659,0.289
13.404,638.057,0.767
11.175,637.848,0.511
13.857,639,1.23
11.622,638.476,0.192
13.634,640.466,0.389
12.08,635.858,0.978
14.081,640.047,0.201
10.947,632.612,-0.039
15.191,638.267,1.034
11.419,633.24,-0.166
12.946,638.476,0.482
12.527,636.591,0.455
12.963,639.209,0.763
11.84,637.848,-0.223
13.186,638.686,0.598
12.069,634.602,0.847
12.276,638.057,1.151
12.287,636.068,0.735
12.064,637.639,0.283
12.314,636.801,-0.089
12.957,637.639,0.631
12.091,636.277,0.505
12.293,637.22,-0.017
13.186,635.439,0.802
11.84,637.429,0.673
12.287,636.277,0.508
12.734,638.267,0.913
11.388,638.057,0.72
12.069,637.848,-0.553
13.181,639,0.549
11.175,635.23,-0.192
13.181,637.22,0.017
11.632,635.439,0.786
13.186,636.591,0.503
10.728,637.01,-0.282
13.857,638.267,0.465
10.951,635.858,0.138
13.404,639.419,0.129
12.08,634.183,0.112
14.744,638.686,1.106
10.728,633.031,0.033
14.304,637.848,1.119
11.175,635.021,0.688
12.946,638.057,0.198
12.762,637.848,0.53
12.957,638.476,0.526
12.304,637.01,0.543
13.857,638.057,0.06
11.409,632.403,0.287
12.963,638.476,0.592
12.986,634.811,-0.304
12.963,639,0.513
11.399,637.22,0.492
12.963,639,0.791
12.069,637.22,0.366
12.963,638.686,0.588
12.975,634.811,0.723
12.516,638.267,0.92
11.393,635.649,-0.226
12.957,639.209,0.199
12.304,637.639,0.482
12.516,638.686,0.549
13.627,636.801,0.336
10.947,637.22,0.441
13.41,637.22,-0.005
10.49,637.429,0.068
12.975,637.01,0.664
11.845,636.068,-0.571
12.957,638.267,1.017
11.393,634.392,0.071
13.857,639,1.035
10.961,633.24,0.541
13.186,637.22,1.04
12.064,633.45,0.463
13.198,636.801,-0.038
11.84,636.591,0.287
13.634,637.848,0.656
10.738,638.267,-0.205
13.416,639.419,1.216
11.399,634.183,0.062
13.404,638.686,0.726
11.632,635.439,0.627
13.869,638.476,0.114
11.16,637.639,0.366
12.516,639,0.983
12.74,637.22,-0.547
12.516,639.419,1.299
12.975,633.869,0.188
13.627,638.057,0.209
11.856,631.774,-0.288
13.41,638.476,0.508
11.856,633.869,-0.114
11.622,639.209,0.586
12.963,636.277,0.594
12.74,638.267,0.57
12.293,635.649,0.164
13.198,637.429,-0.079
12.975,636.591,-0.011
11.84,636.068,0.116
12.293,637.01,0.764
12.287,635.23,0.747
12.069,638.267,0.374
13.198,635.23,0.746
13.634,638.686,0.88
11.175,635.649,0
13.198,636.591,0.504
11.84,637.01,-0.353
12.516,637.429,0.627
11.845,638.267,0.013
13.857,638.686,1.265
10.738,636.068,-0.076
13.634,639,1.222
11.622,635.439,0.149
13.634,637.848,0.61
11.622,636.801,0.044
14.954,637.429,0.884
10.505,637.01,-0.535
14.304,639,0.889
10.951,635.439,0.009
12.963,639.628,0.292
12.276,633.24,0.861
13.169,638.267,0.511
12.064,633.031,0.142
13.404,638.686,0.704
11.622,635.649,0.237
11.845,638.686,0.918
12.957,637.22,-0.071
12.51,638.057,0.527
12.975,635.439,0.286
12.734,638.686,0.747
12.287,636.801,0.454
12.069,639,0.769
12.74,637.848,0.642
11.16,639,0.107
12.751,638.057,0.159
13.41,639,0.072
12.51,637.01,0.057
12.516,637.848,0.04
13.41,636.591,0.752
10.947,637.848,0.551
12.963,638.057,0.415
11.175,637.429,0.659
12.74,639.209,0.895
10.947,635.649,0.342
14.093,637.639,1.028
11.175,636.277,-0.026
14.528,636.801,1.409
12.069,636.277,0.482
13.627,638.057,0.063
11.195,636.068,0.676
14.081,640.675,0.682
10.947,635.23,-0.094
9.395,639.628,0.315
7.382,631.984,-0.33
7.158,632.821,0.551
6.711,627.795,-0.785
7.606,628.842,0.468
6.941,624.025,-0.677
8.956,625.386,0.714
7.836,620.569,-0.503
8.053,623.187,0.049
7.826,618.998,-1.011
8.053,621.407,0.646
7.613,615.962,-0.05
8.96,620.36,0.137
6.487,616.38,-0.317
8.053,622.035,0.353
6.272,618.58,0.283
7.379,621.407,-0.006
6.717,617.532,-0.532
8.284,618.789,0.288
7.389,614.181,-0.542
7.165,615.543,0.739
8.053,610.935,-0.667
8.053,614.391,0.21
8.732,608.945,-0.233
9.843,612.925,0.505
8.053,607.375,-0.073
10.286,605.909,0.211
8.732,598.892,-0.385
9.843,601.091,0.321
8.724,597.74,0.603
10.523,598.159,0.77
7.602,595.541,0.062
10.053,599.311,0.621
8.273,596.693,-0.255
9.611,596.903,0.209
8.944,597.112,0.507
10.299,596.274,0.297
7.826,596.693,-0.734
9.843,595.122,0.273
9.619,595.541,-0.131
8.944,595.541,-0.269
8.277,592.504,-0.277
9.619,595.96,0.68
8.277,594.494,0.428
8.277,591.667,0.259
10.961,592.295,0.861
9.172,587.478,-0.229
9.838,588.734,0.848
10.738,584.441,0.514
9.619,587.687,0.392
8.948,584.65,0.718
11.185,589.467,0.646
8.053,584.127,0.205
10.523,588.944,0.625
8.94,583.289,-0.458
10.514,584.86,0.316
9.611,582.661,-0.271
11.643,582.242,0.167
8.94,582.242,0.588
10.281,581.509,0.096
10.066,581.299,0.583
10.514,580.252,-0.239
9.163,581.509,0.89
9.383,579.31,-0.465
10.738,582.242,0.856
9.843,579.31,-0.083
10.747,581.509,0.686
9.843,579.519,0.33
10.49,581.718,0.509
9.395,579.1,0.778
10.723,579.519,0.769
8.94,576.901,-0.035
10.951,579.519,1.191
10.961,575.226,0.394
10.057,576.692,-0.066
9.611,575.435,0.82
10.514,576.273,0.468
9.838,577.634,0.667
9.628,575.644,0.488
11.409,577.634,0.917
10.29,573.236,0.232
10.057,574.702,-0.02
10.281,571.456,0.42
11.845,573.864,0.563
9.628,572.084,0.201
10.951,574.493,0.258
9.834,573.236,-0.485
10.29,573.445,-0.127
11.175,572.084,0.149
10.738,573.864,0.649
9.387,573.445,0.383
10.29,572.084,0.04
9.838,574.702,-0.165
9.834,572.608,0.012
11.632,575.854,0.715
9.391,573.445,0.773
10.961,575.644,0.983
9.395,571.456,0.205
12.069,570.618,0.223
9.843,569.885,0.164
11.617,569.885,-0.066
10.738,571.037,0.315
10.971,569.257,0.601
9.834,571.246,0.364
10.961,569.257,0.815
10.728,572.084,0.522
11.175,568.838,0.143
11.643,572.084,0.577
9.395,569.257,0.67
11.17,570.827,1.049
10.971,568,0.31
10.961,568.419,0.331
9.619,568.628,0.299
11.175,570.618,-0.217
9.834,570.409,-0.023
11.856,567.686,0.46
11.399,569.675,0.094
9.843,567.267,0.049
10.723,569.257,0.631
8.944,568.209,-0.114
10.951,570.094,0.424
9.619,567.267,0.236
11.622,569.047,0.404
9.606,567.267,0.334
11.845,570.094,-0.077
9.611,567.057,0.256
10.505,570.094,0.524
10.747,569.675,0.153
10.276,568.209,0.525
10.961,569.257,0.944
10.728,565.591,0.604
10.057,569.466,0.856
9.611,566.01,0.597
12.304,571.037,0.658
10.281,565.277,0.033
12.08,569.885,-0.077
10.971,565.591,-0.771
10.738,566.848,0.634
10.057,566.639,-0.223
11.185,565.801,0.596
10.961,568.838,0.575
10.29,564.649,-0.21
11.185,569.257,0.166
10.514,566.01,-0.43
11.185,568.419,0.427
10.514,562.659,0.128
10.738,563.183,1.246
9.606,564.021,0.723
12.516,567.267,0.543
10.281,568.419,0.54
10.29,568.628,0.635
10.505,569.675,0.348
9.387,568,0.198
10.961,568,-0.215
11.648,563.602,0.127
11.856,566.22,0.562
10.523,563.392,0.22
11.632,569.466,0.253
9.163,566.01,-0.028
11.632,568.628,-0.046
10.738,566.01,-0.406
10.514,565.591,0.686
11.195,566.01,0.668
10.5,561.193,0.966
10.505,566.429,0.895
10.5,564.649,0.536
10.728,569.675,0.552
9.843,566.22,0.157
12.069,568.628,-0.083
10.728,564.439,-0.249
10.728,564.021,0.676
10.062,563.392,0.189
11.622,566.01,0.552
9.834,566.01,0.654
11.622,565.068,0.736
10.937,566.01,0.33
10.053,561.822,0.217
11.856,566.01,0.598
9.606,563.392,0.291
11.632,569.675,0.581
10.723,564.23,-0.06
12.304,565.277,-0.104
9.83,563.811,-0.33
11.632,564.439,0.879
9.383,565.591,0.044
10.053,564.23,0.828
10.738,568.628,0.709
10.29,565.277,0.431
10.276,568.838,0.508
12.069,564.858,-0.243
11.632,565.068,-0.007
9.606,561.822,-0.3
12.069,563.811,0.945
9.395,563.392,0.278
11.399,566.848,0.612
11.409,566.848,0.725
10.505,566.01,0.762
10.505,566.22,0.437
11.18,560.46,0.201
10.514,564.858,0.37
10.514,561.612,0.493
12.74,568.628,1.08
10.057,564.439,0.763
11.185,566.639,0.802
10.29,564.23,0.227
