I0,I1,I2,I3,I4,I5,I6
0.000,1.489,0.000,0.033,0.000,0.000,0.000
0.000,1.241,0.000,0.020,0.000,0.000,0.000
0.000,0.496,0.000,0.020,0.000,0.000,0.000
0.000,1.490,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,0.033,0.000,0.000,0.000
0.000,1.242,0.000,-0.121,0.000,0.000,0.000
0.000,0.993,0.000,-0.051,0.000,0.000,0.000
0.000,1.490,0.000,0.104,0.000,0.000,0.000
0.000,0.496,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,-0.051,0.000,0.000,0.000
0.000,1.489,0.000,0.033,0.000,0.000,0.000
0.000,0.745,0.000,0.187,0.000,0.000,0.000
0.000,0.745,0.000,0.104,0.000,0.000,0.000
0.000,1.242,0.000,-0.121,0.000,0.000,0.000
0.000,1.241,0.000,-0.133,0.000,0.000,0.000
0.000,0.496,0.000,0.033,0.000,0.000,0.000
0.000,1.242,0.000,-0.051,0.000,0.000,0.000
0.000,0.994,0.000,-0.062,0.000,0.000,0.000
0.000,0.993,0.000,-0.051,0.000,0.000,0.000
0.000,1.241,0.000,-0.051,0.000,0.000,0.000
0.000,1.490,0.000,-0.051,0.000,0.000,0.000
0.000,1.242,0.000,0.089,0.000,0.000,0.000
0.000,0.496,0.000,0.104,0.000,0.000,0.000
0.000,0.744,0.000,0.104,0.000,0.000,0.000
0.000,1.490,0.000,0.020,0.000,0.000,0.000
0.000,0.745,0.000,0.020,0.000,0.000,0.000
0.000,1.241,0.000,0.020,0.000,0.000,0.000
0.000,1.241,0.000,-0.051,0.000,0.000,0.000
0.000,0.744,0.000,0.033,0.000,0.000,0.000
0.000,0.745,0.000,0.033,0.000,0.000,0.000
0.000,1.242,0.000,-0.133,0.000,0.000,0.000
0.000,1.242,0.000,-0.051,0.000,0.000,0.000
0.000,0.496,0.000,-0.121,0.000,0.000,0.000
0.000,1.242,0.000,-0.037,0.000,0.000,0.000
0.000,1.241,0.000,0.104,0.000,0.000,0.000
0.000,0.992,0.000,-0.133,0.000,0.000,0.000
0.000,1.242,0.000,-0.051,0.000,0.000,0.000
0.000,1.490,0.000,-0.051,0.000,0.000,0.000
0.000,0.744,0.000,0.033,0.000,0.000,0.000
0.000,1.243,0.000,0.117,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,1.489,0.000,0.104,0.000,0.000,0.000
0.000,1.240,0.000,0.048,0.000,0.000,0.000
0.000,1.241,0.000,-0.051,0.000,0.000,0.000
0.000,1.489,0.000,-0.051,0.000,0.000,0.000
0.000,0.993,0.000,0.020,0.000,0.000,0.000
0.000,0.248,0.000,0.033,0.000,0.000,0.000
0.000,1.242,0.000,0.020,0.000,0.000,0.000
0.000,0.745,0.000,0.104,0.000,0.000,0.000
0.000,0.992,0.000,0.020,0.000,0.000,0.000
0.000,0.745,0.000,0.033,0.000,0.000,0.000
0.000,1.242,0.000,0.020,0.000,0.000,0.000
0.000,0.993,0.000,-0.121,0.000,0.000,0.000
0.000,0.745,0.000,0.020,0.000,0.000,0.000
0.000,1.241,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,0.104,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,1.242,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,0.033,0.000,0.000,0.000
0.000,1.490,0.000,0.104,0.000,0.000,0.000
0.000,1.241,0.000,-0.051,0.000,0.000,0.000
0.000,0.744,0.000,-0.037,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,0.992,0.000,-0.051,0.000,0.000,0.000
0.000,1.489,0.000,0.033,0.000,0.000,0.000
0.000,1.241,0.000,0.104,0.000,0.000,0.000
0.000,0.994,0.000,0.033,0.000,0.000,0.000
0.000,1.737,0.000,0.104,0.000,0.000,0.000
0.000,1.242,0.000,0.117,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,0.744,0.000,-0.133,0.000,0.000,0.000
0.000,0.745,0.000,0.104,0.000,0.000,0.000
0.000,1.241,0.000,0.104,0.000,0.000,0.000
0.000,0.745,0.000,-0.121,0.000,0.000,0.000
0.000,0.744,0.000,-0.133,0.000,0.000,0.000
0.000,1.242,0.000,0.020,0.000,0.000,0.000
0.000,1.740,0.000,-0.051,0.000,0.000,0.000
0.000,1.242,0.000,0.033,0.000,0.000,0.000
0.000,1.241,0.000,0.117,0.000,0.000,0.000
0.000,0.496,0.000,-0.051,0.000,0.000,0.000
0.000,1.242,0.000,-0.051,0.000,0.000,0.000
0.000,1.241,0.000,0.117,0.000,0.000,0.000
0.000,0.994,0.000,0.104,0.000,0.000,0.000
0.000,1.489,0.000,0.033,0.000,0.000,0.000
0.000,1.241,0.000,0.104,0.000,0.000,0.000
0.000,0.496,0.000,-0.121,0.000,0.000,0.000
0.000,1.243,0.000,-0.051,0.000,0.000,0.000
0.000,1.739,0.000,-0.051,0.000,0.000,0.000
0.000,1.489,0.000,0.020,0.000,0.000,0.000
0.000,1.241,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,0.104,0.000,0.000,0.000
0.000,1.241,0.000,0.104,0.000,0.000,0.000
0.000,1.491,0.000,-0.037,0.000,0.000,0.000
0.000,0.496,0.000,0.020,0.000,0.000,0.000
0.000,1.242,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,0.033,0.000,0.000,0.000
0.000,0.993,0.000,0.033,0.000,0.000,0.000
0.000,0.744,0.000,-0.121,0.000,0.000,0.000
0.000,0.745,0.000,0.020,0.000,0.000,0.000
0.000,0.993,0.000,0.187,0.000,0.000,0.000
0.000,0.496,0.000,0.033,0.000,0.000,0.000
0.000,1.241,0.000,0.020,0.000,0.000,0.000
0.000,1.490,0.000,-0.051,0.000,0.000,0.000
0.000,0.744,0.000,0.033,0.000,0.000,0.000
0.000,0.994,0.000,0.033,0.000,0.000,0.000
0.000,0.744,0.000,0.048,0.000,0.000,0.000
0.000,1.242,0.000,0.033,0.000,0.000,0.000
0.000,0.993,0.000,0.033,0.000,0.000,0.000
0.000,0.745,0.000,-0.121,0.000,0.000,0.000
0.000,1.242,0.000,0.104,0.000,0.000,0.000
0.000,0.745,0.000,-0.051,0.000,0.000,0.000
0.000,1.241,0.000,0.020,0.000,0.000,0.000
0.000,0.993,0.000,-0.051,0.000,0.000,0.000
0.000,1.241,0.000,0.033,0.000,0.000,0.000
0.000,1.491,0.000,0.033,0.000,0.000,0.000
0.000,1.241,0.000,0.020,0.000,0.000,0.000
0.000,0.745,0.000,-0.051,0.000,0.000,0.000
0.000,1.242,0.000,-0.051,0.000,0.000,0.000
0.000,1.489,0.000,0.033,0.000,0.000,0.000
0.000,0.496,0.000,-0.051,0.000,0.000,0.000
0.000,1.241,0.000,-0.051,0.000,0.000,0.000
0.000,1.242,0.000,-0.051,0.000,0.000,0.000
0.000,0.994,0.000,0.104,0.000,0.000,0.000
0.000,1.242,0.000,0.033,0.000,0.000,0.000
0.000,1.489,0.000,-0.051,0.000,0.000,0.000
0.000,0.496,0.000,-0.051,0.000,0.000,0.000
0.000,0.744,0.000,0.104,0.000,0.000,0.000
0.000,1.241,0.000,0.033,0.000,0.000,0.000
0.000,0.496,0.000,-0.121,0.000,0.000,0.000
0.000,0.496,0.000,0.020,0.000,0.000,0.000
0.000,0.745,0.000,0.033,0.000,0.000,0.000
0.000,1.242,0.000,-0.133,0.000,0.000,0.000
0.000,0.992,0.000,0.187,0.000,0.000,0.000
0.000,1.490,0.000,0.020,0.000,0.000,0.000
0.000,1.241,0.000,-0.051,0.000,0.000,0.000
0.000,0.994,0.000,0.104,0.000,0.000,0.000
0.000,1.490,0.000,0.033,0.000,0.000,0.000
0.000,1.490,0.000,0.706,0.000,0.000,0.000
0.000,0.745,0.000,0.033,0.000,0.000,0.000
0.000,0.745,0.000,-0.209,0.000,0.000,0.000
0.000,1.490,0.000,0.187,0.000,0.000,0.000
0.000,0.744,0.000,-0.051,0.000,0.000,0.000
0.000,1.242,0.000,-0.062,0.000,0.000,0.000
0.000,1.242,0.000,0.020,0.000,0.000,0.000
0.000,0.745,0.000,-0.051,0.000,0.000,0.000
0.000,1.241,0.000,-0.062,0.000,0.000,0.000
0.000,1.241,0.000,0.033,0.000,0.000,0.000
0.000,0.744,0.000,0.117,0.000,0.000,0.000
0.000,1.489,0.000,0.020,0.000,0.000,0.000
0.000,0.993,0.000,0.033,0.000,0.000,0.000
0.000,0.993,0.000,0.020,0.000,0.000,0.000
0.000,1.490,0.000,-0.051,0.000,0.000,0.000
0.000,1.241,0.000,-0.133,0.000,0.000,0.000
0.000,1.740,0.000,-0.037,0.000,0.000,0.000
0.000,1.490,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,-0.051,0.000,0.000,0.000
0.000,1.490,0.000,0.173,0.000,0.000,0.000
0.000,1.240,0.000,-0.121,0.000,0.000,0.000
0.000,1.241,0.000,-0.051,0.000,0.000,0.000
0.000,0.992,0.000,0.033,0.000,0.000,0.000
0.000,0.993,0.000,0.104,0.000,0.000,0.000
0.000,0.745,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,0.020,0.000,0.000,0.000
0.000,1.241,0.000,0.033,0.000,0.000,0.000
0.000,0.745,0.000,0.033,0.000,0.000,0.000
0.000,0.744,0.000,-0.051,0.000,0.000,0.000
0.000,0.993,0.000,0.033,0.000,0.000,0.000
0.000,0.994,0.000,0.033,0.000,0.000,0.000
0.000,0.993,0.000,-0.051,0.000,0.000,0.000
0.000,0.496,0.000,-0.133,0.000,0.000,0.000
0.000,0.745,0.000,0.020,0.000,0.000,0.000
0.000,0.993,0.000,-0.121,0.000,0.000,0.000
0.000,1.491,0.000,0.033,0.000,0.000,0.000
0.000,1.240,0.000,-0.051,0.000,0.000,0.000
0.000,1.241,0.000,-0.121,0.000,0.000,0.000
0.000,1.490,0.000,-0.051,0.000,0.000,0.000
0.000,0.744,0.000,0.104,0.000,0.000,0.000
0.000,1.242,0.000,0.104,0.000,0.000,0.000
0.000,1.242,0.000,0.033,0.000,0.000,0.000
0.000,0.496,0.000,0.033,0.000,0.000,0.000
0.000,1.489,0.000,0.104,0.000,0.000,0.000
0.000,1.242,0.000,0.104,0.000,0.000,0.000
0.000,1.241,0.000,-0.133,0.000,0.000,0.000
0.000,1.242,0.000,-0.051,0.000,0.000,0.000
0.000,0.993,0.000,-0.051,0.000,0.000,0.000
0.000,0.744,0.000,-0.051,0.000,0.000,0.000
0.000,1.242,0.000,-0.051,0.000,0.000,0.000
0.000,0.993,0.000,-0.121,0.000,0.000,0.000
0.000,0.744,0.000,0.033,0.000,0.000,0.000
0.000,0.496,0.000,0.020,0.000,0.000,0.000
0.000,0.745,0.000,0.192,0.000,0.000,0.000
0.000,1.489,0.000,-0.051,0.000,0.000,0.000
0.000,0.993,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,0.104,0.000,0.000,0.000
0.000,0.744,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,-0.051,0.000,0.000,0.000
0.000,0.993,0.000,0.033,0.000,0.000,0.000
0.000,1.490,0.000,-0.051,0.000,0.000,0.000
0.000,1.241,0.000,0.621,0.000,0.000,0.000
0.000,1.490,0.000,0.033,0.000,0.000,0.000
0.000,1.242,0.000,-0.121,0.000,0.000,0.000
0.000,0.496,0.000,-0.051,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,1.241,0.000,0.033,0.000,0.000,0.000
0.000,1.241,0.000,0.033,0.000,0.000,0.000
0.000,0.993,0.000,0.104,0.000,0.000,0.000
0.000,1.242,0.000,0.033,0.000,0.000,0.000
0.000,1.243,0.000,-0.121,0.000,0.000,0.000
0.000,1.240,0.000,-0.051,0.000,0.000,0.000
0.000,1.242,0.000,-0.051,0.000,0.000,0.000
0.000,1.489,0.000,0.020,0.000,0.000,0.000
0.000,1.489,0.000,-0.051,0.000,0.000,0.000
0.000,1.489,0.000,0.020,0.000,0.000,0.000
0.000,1.241,0.000,0.104,0.000,0.000,0.000
0.000,1.490,0.000,0.033,0.000,0.000,0.000
0.000,0.993,0.000,-0.051,0.000,0.000,0.000
0.000,1.490,0.000,0.033,0.000,0.000,0.000
0.000,1.489,0.000,0.020,0.000,0.000,0.000
0.000,1.739,0.000,-0.051,0.000,0.000,0.000
0.000,0.993,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,0.033,0.000,0.000,0.000
0.000,1.241,0.000,-0.051,0.000,0.000,0.000
0.000,0.992,0.000,0.104,0.000,0.000,0.000
0.000,1.243,0.000,-0.051,0.000,0.000,0.000
0.000,0.994,0.000,0.104,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,0.992,0.000,-0.062,0.000,0.000,0.000
0.000,1.489,0.000,0.020,0.000,0.000,0.000
0.000,1.241,0.000,-0.051,0.000,0.000,0.000
0.000,1.241,0.000,0.104,0.000,0.000,0.000
0.000,1.243,0.000,0.033,0.000,0.000,0.000
0.000,1.740,0.000,-0.037,0.000,0.000,0.000
0.000,1.241,0.000,-0.037,0.000,0.000,0.000
0.000,1.241,0.000,0.033,0.000,0.000,0.000
0.000,1.242,0.000,0.033,0.000,0.000,0.000
0.000,0.496,0.000,-0.121,0.000,0.000,0.000
0.000,1.242,0.000,0.104,0.000,0.000,0.000
0.000,1.242,0.000,0.033,0.000,0.000,0.000
0.000,1.489,0.000,0.020,0.000,0.000,0.000
0.000,1.242,0.000,0.104,0.000,0.000,0.000
0.000,1.242,0.000,0.020,0.000,0.000,0.000
0.000,0.745,0.000,0.020,0.000,0.000,0.000
0.000,1.241,0.000,0.020,0.000,0.000,0.000
0.000,0.992,0.000,0.020,0.000,0.000,0.000
0.000,1.240,0.000,-0.051,0.000,0.000,0.000
0.000,1.242,0.000,-0.203,0.000,0.000,0.000
0.000,1.241,0.000,0.104,0.000,0.000,0.000
0.000,1.242,0.000,-0.051,0.000,0.000,0.000
0.000,1.489,0.000,0.104,0.000,0.000,0.000
0.000,1.242,0.000,-0.051,0.000,0.000,0.000
0.000,1.491,0.000,-0.051,0.000,0.000,0.000
0.000,1.241,0.000,-0.051,0.000,0.000,0.000
0.000,1.489,0.000,-0.051,0.000,0.000,0.000
0.000,1.490,0.000,-0.051,0.000,0.000,0.000
0.000,1.242,0.000,0.104,0.000,0.000,0.000
0.000,1.242,0.000,0.033,0.000,0.000,0.000
0.000,1.241,0.000,0.033,0.000,0.000,0.000
0.000,1.242,0.000,0.104,0.000,0.000,0.000
0.000,1.242,0.000,0.104,0.000,0.000,0.000
0.000,0.993,0.000,0.104,0.000,0.000,0.000
0.000,1.241,0.000,-0.051,0.000,0.000,0.000
0.000,0.744,0.000,-0.051,0.000,0.000,0.000
0.000,1.241,0.000,-0.051,0.000,0.000,0.000
0.000,1.242,0.000,0.033,0.000,0.000,0.000
0.000,1.489,0.000,-0.051,0.000,0.000,0.000
0.000,1.242,0.000,0.033,0.000,0.000,0.000
0.000,1.242,0.000,0.173,0.000,0.000,0.000
0.000,1.241,0.000,0.104,0.000,0.000,0.000
0.000,1.242,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,-0.051,0.000,0.000,0.000
0.000,1.243,0.000,0.020,0.000,0.000,0.000
0.000,0.496,0.000,0.033,0.000,0.000,0.000
0.000,1.240,0.000,0.033,0.000,0.000,0.000
0.000,0.496,0.000,0.104,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,-0.051,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,0.992,0.000,-0.051,0.000,0.000,0.000
0.000,1.241,0.000,-0.051,0.000,0.000,0.000
0.000,0.496,0.000,0.033,0.000,0.000,0.000
0.000,1.241,0.000,0.104,0.000,0.000,0.000
0.000,0.993,0.000,-0.051,0.000,0.000,0.000
0.000,1.242,0.000,0.104,0.000,0.000,0.000
0.000,1.242,0.000,0.020,0.000,0.000,0.000
0.000,0.745,0.000,0.033,0.000,0.000,0.000
0.000,0.744,0.000,0.033,0.000,0.000,0.000
0.000,1.241,0.000,0.033,0.000,0.000,0.000
0.000,1.489,0.000,0.033,0.000,0.000,0.000
0.000,1.241,0.000,0.104,0.000,0.000,0.000
0.000,1.241,0.000,-0.133,0.000,0.000,0.000
0.000,0.992,0.000,-0.037,0.000,0.000,0.000
0.000,1.241,0.000,-0.051,0.000,0.000,0.000
0.000,1.242,0.000,0.048,0.000,0.000,0.000
0.000,0.993,0.000,0.020,0.000,0.000,0.000
0.000,1.242,0.000,-0.062,0.000,0.000,0.000
0.000,0.745,0.000,0.033,0.000,0.000,0.000
0.000,1.241,0.000,-0.037,0.000,0.000,0.000
0.000,1.489,0.000,0.033,0.000,0.000,0.000
0.000,0.744,0.000,-0.051,0.000,0.000,0.000
0.000,0.744,0.000,-0.121,0.000,0.000,0.000
0.000,1.242,0.000,0.187,0.000,0.000,0.000
0.000,0.744,0.000,-0.051,0.000,0.000,0.000
0.000,1.489,0.000,-0.051,0.000,0.000,0.000
0.000,1.241,0.000,0.033,0.000,0.000,0.000
0.000,1.242,0.000,-0.121,0.000,0.000,0.000
0.000,1.242,0.000,-0.051,0.000,0.000,0.000
0.000,1.490,0.000,-0.051,0.000,0.000,0.000
0.000,0.744,0.000,0.020,0.000,0.000,0.000
0.000,0.496,0.000,-0.051,0.000,0.000,0.000
0.000,1.242,0.000,-0.051,0.000,0.000,0.000
0.000,0.496,0.000,0.048,0.000,0.000,0.000
0.000,1.242,0.000,-0.037,0.000,0.000,0.000
0.000,0.994,0.000,0.033,0.000,0.000,0.000
0.000,1.241,0.000,-0.037,0.000,0.000,0.000
0.000,1.490,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,0.033,0.000,0.000,0.000
0.000,1.240,0.000,0.033,0.000,0.000,0.000
0.000,1.242,0.000,0.033,0.000,0.000,0.000
0.000,1.489,0.000,-0.051,0.000,0.000,0.000
0.000,0.993,0.000,-0.203,0.000,0.000,0.000
0.000,0.992,0.000,0.033,0.000,0.000,0.000
0.000,0.496,0.000,0.020,0.000,0.000,0.000
0.000,1.489,0.000,0.033,0.000,0.000,0.000
0.000,0.744,0.000,0.020,0.000,0.000,0.000
0.000,0.994,0.000,0.104,0.000,0.000,0.000
0.000,0.994,0.000,0.117,0.000,0.000,0.000
0.000,0.496,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,0.104,0.000,0.000,0.000
0.000,0.993,0.000,0.020,0.000,0.000,0.000
0.000,1.489,0.000,0.033,0.000,0.000,0.000
0.000,0.496,0.000,0.020,0.000,0.000,0.000
0.000,1.242,0.000,0.033,0.000,0.000,0.000
0.000,0.496,0.000,0.033,0.000,0.000,0.000
0.000,1.241,0.000,-0.133,0.000,0.000,0.000
0.000,1.242,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,-0.051,0.000,0.000,0.000
0.000,1.240,0.000,0.033,0.000,0.000,0.000
0.000,0.745,0.000,-0.051,0.000,0.000,0.000
0.000,0.994,0.000,0.033,0.000,0.000,0.000
0.000,0.496,0.000,-0.121,0.000,0.000,0.000
0.000,1.489,0.000,-0.051,0.000,0.000,0.000
0.000,0.994,0.000,0.104,0.000,0.000,0.000
0.000,0.994,0.000,0.033,0.000,0.000,0.000
0.000,0.744,0.000,0.258,0.000,0.000,0.000
0.000,0.745,0.628,0.118,0.000,0.000,0.000
0.000,1.242,1.047,0.273,0.000,0.000,0.000
0.000,1.241,1.676,0.275,0.000,0.000,0.000
0.000,0.994,3.037,0.129,0.000,0.000,0.000
0.000,1.242,5.655,0.171,0.000,0.000,0.000
0.000,1.241,6.912,0.129,0.000,0.000,0.000
0.000,1.241,7.226,0.125,0.000,0.000,0.000
0.000,1.241,6.074,0.189,0.000,0.000,0.000
0.000,0.744,3.246,0.216,0.000,0.000,0.000
0.000,1.241,2.827,0.216,0.000,0.000,0.000
0.000,0.744,3.037,0.187,0.000,0.000,0.000
0.000,1.490,1.676,0.354,0.000,0.000,0.000
0.000,1.242,0.628,0.323,0.000,0.000,0.000
0.000,1.491,-0.733,0.206,0.000,0.000,0.000
0.000,0.994,-1.152,0.298,0.000,0.000,0.000
0.000,0.745,-1.361,0.264,0.000,0.000,0.000
0.000,1.241,-0.733,0.377,0.000,0.000,0.000
0.000,1.489,-0.314,0.226,0.000,0.000,0.000
0.000,0.496,0.209,0.156,0.000,0.000,0.000
0.000,0.745,0.419,0.228,0.000,0.000,0.000
0.000,0.745,0.000,0.228,0.000,0.000,0.000
0.000,0.745,-0.314,0.227,0.000,0.000,0.000
0.000,0.745,0.000,0.175,0.000,0.000,0.000
0.000,0.496,0.000,0.210,0.000,0.000,0.000
0.000,1.242,0.000,0.227,0.000,0.000,0.000
0.000,1.491,0.000,0.299,0.000,0.000,0.000
0.000,1.489,0.000,0.227,0.000,0.000,0.000
0.000,1.489,0.000,0.262,0.000,0.000,0.000
0.000,1.489,0.000,0.262,0.000,0.000,0.000
0.000,0.496,0.000,0.245,0.000,0.000,0.000
0.000,0.992,0.000,0.245,0.000,0.000,0.000
0.000,0.993,0.000,0.245,0.000,0.000,0.000
0.000,1.489,0.000,0.210,0.000,0.000,0.000
0.000,1.490,0.000,0.210,0.000,0.000,0.000
0.000,0.993,0.000,0.262,0.000,0.000,0.000
0.000,0.745,0.000,0.245,0.000,0.000,0.000
0.000,1.242,0.000,0.282,0.000,0.000,0.000
0.000,0.992,0.000,0.262,0.000,0.000,0.000
0.000,0.744,0.000,0.262,0.000,0.000,0.000
0.000,0.745,0.000,0.245,0.000,0.000,0.000
0.000,0.745,0.000,0.262,0.000,0.000,0.000
0.000,0.744,0.000,0.245,0.000,0.000,0.000
0.000,1.489,0.000,0.262,0.000,0.000,0.000
0.000,0.994,0.000,0.210,0.000,0.000,0.000
0.000,0.994,0.000,0.317,0.000,0.000,0.000
0.000,1.242,0.000,0.210,0.000,0.000,0.000
0.000,1.241,0.000,0.210,0.000,0.000,0.000
0.000,1.242,0.000,0.227,0.000,0.000,0.000
0.000,1.491,0.000,0.210,0.000,0.000,0.000
0.000,1.241,0.000,0.175,0.000,0.000,0.000
0.000,1.242,0.000,0.175,0.000,0.000,0.000
0.000,0.993,0.000,0.317,0.000,0.000,0.000
0.000,1.489,0.000,0.262,0.000,0.000,0.000
0.000,1.241,0.000,0.175,0.000,0.000,0.000
0.000,0.744,0.000,0.210,0.000,0.000,0.000
0.000,1.241,0.000,0.317,0.000,0.000,0.000
0.000,0.744,0.000,0.210,0.000,0.000,0.000
0.000,1.242,0.000,0.210,0.000,0.000,0.000
0.000,0.496,0.000,0.210,0.000,0.000,0.000
0.000,0.993,0.000,0.262,0.000,0.000,0.000
0.000,0.744,0.000,0.353,0.000,0.000,0.000
0.000,0.993,0.000,0.317,0.000,0.000,0.000
0.000,1.242,0.000,0.262,0.000,0.000,0.000
0.000,1.241,0.000,0.262,0.000,0.000,0.000
0.000,1.242,0.000,0.245,0.000,0.000,0.000
0.000,0.745,0.000,0.262,0.000,0.000,0.000
0.000,0.496,0.000,0.262,0.000,0.000,0.000
0.000,1.241,0.000,0.262,0.000,0.000,0.000
0.000,1.242,0.000,0.210,0.000,0.000,0.000
0.000,1.241,0.000,0.227,0.000,0.000,0.000
0.000,1.242,0.000,0.299,0.000,0.000,0.000
0.000,1.242,0.000,0.210,0.000,0.000,0.000
0.000,1.737,0.000,0.262,0.000,0.000,0.000
0.000,1.489,0.000,0.247,0.000,0.000,0.000
0.000,0.993,0.000,0.210,0.000,0.000,0.000
0.000,0.496,0.000,0.262,0.000,0.000,0.000
0.000,1.241,0.000,0.245,0.000,0.000,0.000
0.000,0.745,0.000,0.282,0.000,0.000,0.000
0.000,0.994,0.000,0.262,0.000,0.000,0.000
0.000,1.240,0.000,0.192,0.000,0.000,0.000
0.000,1.492,0.000,0.227,0.000,0.000,0.000
0.000,0.992,0.000,0.210,0.000,0.000,0.000
0.000,1.242,0.000,0.299,0.000,0.000,0.000
0.000,1.489,0.000,0.262,0.000,0.000,0.000
0.000,0.745,0.000,0.156,0.000,0.000,0.000
0.000,1.490,0.000,0.262,0.000,0.000,0.000
0.000,1.241,0.000,0.175,0.000,0.000,0.000
0.000,1.241,0.000,0.262,0.000,0.000,0.000
