I0,I1,I2,I3,I4,I5,I6
0.000,91.388,300.127,12.711,0.000,0.000,0.000
0.000,90.169,311.122,11.747,0.000,0.000,0.000
0.000,84.794,322.118,12.224,0.000,0.000,0.000
0.000,93.409,321.176,12.838,0.000,0.000,0.000
0.000,85.380,307.667,13.660,0.000,0.000,0.000
0.000,105.022,287.246,14.174,0.000,0.000,0.000
0.000,95.834,275.413,12.657,0.000,0.000,0.000
0.000,93.547,296.671,11.173,0.000,0.000,0.000
0.000,88.431,331.333,10.160,0.000,0.000,0.000
0.000,94.226,360.027,10.846,0.000,0.000,0.000
0.000,81.264,367.880,11.836,0.000,0.000,0.000
0.000,97.389,342.224,11.588,0.000,0.000,0.000
0.000,86.271,332.171,11.041,0.000,0.000,0.000
0.000,84.686,347.670,10.131,0.000,0.000,0.000
0.000,85.507,368.509,9.512,0.000,0.000,0.000
0.000,73.166,385.892,9.818,0.000,0.000,0.000
0.000,84.179,396.574,10.667,0.000,0.000,0.000
0.000,84.496,384.112,10.840,0.000,0.000,0.000
0.000,86.626,362.435,10.784,0.000,0.000,0.000
0.000,79.113,369.242,9.208,0.000,0.000,0.000
0.000,79.392,387.149,9.030,0.000,0.000,0.000
0.000,81.927,402.752,9.888,0.000,0.000,0.000
0.000,89.438,395.527,10.587,0.000,0.000,0.000
0.000,82.380,377.096,10.189,0.000,0.000,0.000
0.000,83.098,387.149,8.604,0.000,0.000,0.000
0.000,81.038,396.364,9.501,0.000,0.000,0.000
0.000,83.748,396.783,10.817,0.000,0.000,0.000
0.000,91.073,378.667,9.346,0.000,0.000,0.000
0.000,77.990,380.552,8.491,0.000,0.000,0.000
0.000,81.244,405.789,8.240,0.000,0.000,0.000
0.000,77.439,403.171,10.273,0.000,0.000,0.000
0.000,84.251,395.945,10.400,0.000,0.000,0.000
0.000,83.345,387.358,9.020,0.000,0.000,0.000
0.000,88.307,394.793,8.306,0.000,0.000,0.000
0.000,74.194,410.816,9.875,0.000,0.000,0.000
0.000,85.696,407.150,10.212,0.000,0.000,0.000
0.000,90.905,391.547,9.513,0.000,0.000,0.000
0.000,81.394,399.192,9.484,0.000,0.000,0.000
0.000,81.946,417.204,9.508,0.000,0.000,0.000
0.000,80.936,417.204,9.255,0.000,0.000,0.000
0.000,87.872,400.763,9.863,0.000,0.000,0.000
0.000,84.054,402.019,8.792,0.000,0.000,0.000
0.000,86.745,422.230,9.280,0.000,0.000,0.000
0.000,87.562,423.277,9.838,0.000,0.000,0.000
0.000,86.642,405.580,10.309,0.000,0.000,0.000
0.000,86.436,402.962,10.179,0.000,0.000,0.000
0.000,86.776,406.627,9.104,0.000,0.000,0.000
0.000,73.600,427.675,9.185,0.000,0.000,0.000
0.000,87.279,431.864,9.862,0.000,0.000,0.000
0.000,95.379,415.842,9.796,0.000,0.000,0.000
0.000,86.588,407.569,9.594,0.000,0.000,0.000
0.000,88.715,408.198,9.786,0.000,0.000,0.000
0.000,79.614,416.994,9.950,0.000,0.000,0.000
0.000,103.242,393.746,11.538,0.000,0.000,0.000
0.000,89.964,361.283,11.277,0.000,0.000,0.000
0.000,88.718,340.967,10.444,0.000,0.000,0.000
0.000,75.333,347.251,8.767,0.000,0.000,0.000
0.000,82.763,360.655,9.333,0.000,0.000,0.000
0.000,73.216,371.336,9.792,0.000,0.000,0.000
0.000,82.010,360.445,10.112,0.000,0.000,0.000
0.000,81.501,336.150,11.198,0.000,0.000,0.000
0.000,84.142,303.059,11.123,0.000,0.000,0.000
0.000,79.206,295.519,10.060,0.000,0.000,0.000
0.000,70.898,312.693,9.349,0.000,0.000,0.000
0.000,75.322,328.611,9.109,0.000,0.000,0.000
0.000,64.040,335.208,9.606,0.000,0.000,0.000
0.000,68.472,329.134,9.980,0.000,0.000,0.000
0.000,70.940,303.478,10.685,0.000,0.000,0.000
0.000,81.008,285.885,11.373,0.000,0.000,0.000
0.000,68.999,277.193,10.100,0.000,0.000,0.000
0.000,70.264,283.057,9.481,0.000,0.000,0.000
0.000,60.156,292.482,9.453,0.000,0.000,0.000
0.000,68.530,295.833,9.703,0.000,0.000,0.000
0.000,66.338,290.074,10.309,0.000,0.000,0.000
0.000,67.313,274.785,9.948,0.000,0.000,0.000
0.000,68.245,262.218,10.493,0.000,0.000,0.000
0.000,71.987,258.553,10.675,0.000,0.000,0.000
0.000,66.478,250.909,10.511,0.000,0.000,0.000
0.000,63.438,245.777,9.940,0.000,0.000,0.000
0.000,63.438,247.767,10.101,0.000,0.000,0.000
0.000,55.071,250.909,9.806,0.000,0.000,0.000
0.000,61.542,246.929,10.166,0.000,0.000,0.000
0.000,61.363,231.326,10.713,0.000,0.000,0.000
0.000,58.884,216.456,10.740,0.000,0.000,0.000
0.000,58.884,211.429,10.516,0.000,0.000,0.000
0.000,51.237,198.444,10.131,0.000,0.000,0.000
0.000,52.555,197.606,9.895,0.000,0.000,0.000
0.000,52.555,199.805,9.530,0.000,0.000,0.000
0.000,53.757,205.251,9.137,0.000,0.000,0.000
0.000,50.672,214.466,9.407,0.000,0.000,0.000
0.000,48.451,215.618,9.792,0.000,0.000,0.000
0.000,51.633,211.639,9.802,0.000,0.000,0.000
0.000,51.633,207.869,8.977,0.000,0.000,0.000
0.000,50.085,216.456,9.080,0.000,0.000,0.000
0.000,49.910,232.268,8.832,0.000,0.000,0.000
0.000,52.596,235.515,8.926,0.000,0.000,0.000
0.000,51.633,235.724,9.762,0.000,0.000,0.000
0.000,56.763,232.268,9.980,0.000,0.000,0.000
0.000,51.040,236.876,9.622,0.000,0.000,0.000
0.000,53.299,242.740,8.778,0.000,0.000,0.000
0.000,52.611,251.118,9.666,0.000,0.000,0.000
0.000,59.005,250.176,9.110,0.000,0.000,0.000
0.000,58.320,247.976,9.229,0.000,0.000,0.000
0.000,55.608,251.746,9.293,0.000,0.000,0.000
0.000,56.542,250.176,9.490,0.000,0.000,0.000
0.000,63.605,249.338,9.093,0.000,0.000,0.000
0.000,57.788,256.773,9.410,0.000,0.000,0.000
0.000,53.861,269.968,9.219,0.000,0.000,0.000
0.000,63.693,263.580,9.680,0.000,0.000,0.000
0.000,56.385,259.600,9.955,0.000,0.000,0.000
0.000,63.825,256.354,9.468,0.000,0.000,0.000
0.000,59.638,257.401,9.952,0.000,0.000,0.000
0.000,61.726,265.360,9.531,0.000,0.000,0.000
0.000,57.556,275.622,9.001,0.000,0.000,0.000
0.000,56.599,288.293,9.128,0.000,0.000,0.000
0.000,65.754,284.628,10.214,0.000,0.000,0.000
0.000,65.638,269.234,9.525,0.000,0.000,0.000
0.000,60.332,264.208,9.775,0.000,0.000,0.000
0.000,61.672,274.261,9.095,0.000,0.000,0.000
0.000,65.723,282.220,9.150,0.000,0.000,0.000
0.000,58.161,294.053,9.147,0.000,0.000,0.000
0.000,66.366,304.316,9.583,0.000,0.000,0.000
0.000,60.175,298.870,10.349,0.000,0.000,0.000
0.000,69.373,286.618,10.582,0.000,0.000,0.000
0.000,65.119,283.057,9.629,0.000,0.000,0.000
0.000,60.768,286.827,8.975,0.000,0.000,0.000
0.000,62.611,297.928,8.165,0.000,0.000,0.000
0.000,59.463,313.740,9.595,0.000,0.000,0.000
0.000,65.499,314.159,10.581,0.000,0.000,0.000
0.000,71.870,299.080,10.842,0.000,0.000,0.000
0.000,71.283,290.283,9.911,0.000,0.000,0.000
0.000,60.893,294.681,8.878,0.000,0.000,0.000
0.000,66.788,309.133,8.672,0.000,0.000,0.000
0.000,59.921,321.909,9.069,0.000,0.000,0.000
0.000,66.721,320.966,9.657,0.000,0.000,0.000
0.000,73.575,301.907,10.553,0.000,0.000,0.000
0.000,61.667,295.519,9.664,0.000,0.000,0.000
0.000,66.222,307.143,9.060,0.000,0.000,0.000
0.000,58.130,324.945,8.488,0.000,0.000,0.000
0.000,64.345,335.417,9.910,0.000,0.000,0.000
0.000,69.295,325.574,10.111,0.000,0.000,0.000
0.000,78.092,308.295,10.167,0.000,0.000,0.000
0.000,69.222,299.289,9.236,0.000,0.000,0.000
0.000,68.650,309.552,8.907,0.000,0.000,0.000
0.000,62.001,331.333,8.933,0.000,0.000,0.000
0.000,70.249,341.805,9.232,0.000,0.000,0.000
0.000,69.449,331.333,10.721,0.000,0.000,0.000
0.000,71.597,317.091,10.153,0.000,0.000,0.000
0.000,68.919,311.541,9.417,0.000,0.000,0.000
0.000,59.424,319.919,9.547,0.000,0.000,0.000
0.000,73.514,325.155,9.899,0.000,0.000,0.000
0.000,74.353,309.552,11.342,0.000,0.000,0.000
0.000,78.254,280.021,11.161,0.000,0.000,0.000
0.000,66.081,259.810,10.544,0.000,0.000,0.000
0.000,64.614,266.407,10.077,0.000,0.000,0.000
0.000,61.434,272.586,9.392,0.000,0.000,0.000
0.000,64.437,275.204,10.302,0.000,0.000,0.000
0.000,58.520,266.198,10.571,0.000,0.000,0.000
0.000,60.881,246.510,10.599,0.000,0.000,0.000
0.000,59.949,240.332,10.737,0.000,0.000,0.000
0.000,56.255,235.934,9.896,0.000,0.000,0.000
0.000,60.586,232.687,9.597,0.000,0.000,0.000
0.000,52.878,239.075,10.027,0.000,0.000,0.000
0.000,59.620,232.687,10.354,0.000,0.000,0.000
0.000,59.220,219.702,10.121,0.000,0.000,0.000
0.000,55.893,204.204,10.587,0.000,0.000,0.000
0.000,48.556,205.041,10.172,0.000,0.000,0.000
0.000,51.557,206.822,9.755,0.000,0.000,0.000
0.000,50.613,208.811,9.509,0.000,0.000,0.000
0.000,50.782,214.885,9.827,0.000,0.000,0.000
0.000,54.341,202.842,10.090,0.000,0.000,0.000
0.000,46.171,192.999,10.106,0.000,0.000,0.000
0.000,49.206,189.019,10.499,0.000,0.000,0.000
0.000,53.891,181.165,10.192,0.000,0.000,0.000
0.000,45.222,176.767,9.860,0.000,0.000,0.000
0.000,44.437,180.746,9.810,0.000,0.000,0.000
0.000,47.816,185.563,9.647,0.000,0.000,0.000
0.000,42.928,179.909,10.422,0.000,0.000,0.000
0.000,43.308,163.677,10.374,0.000,0.000,0.000
0.000,43.242,150.482,10.159,0.000,0.000,0.000
0.000,45.138,144.094,10.255,0.000,0.000,0.000
0.000,37.967,143.257,10.300,0.000,0.000,0.000
0.000,41.214,140.220,10.164,0.000,0.000,0.000
0.000,37.645,138.440,9.949,0.000,0.000,0.000
0.000,40.452,137.392,9.910,0.000,0.000,0.000
0.000,39.474,133.622,10.194,0.000,0.000,0.000
0.000,34.949,126.187,9.957,0.000,0.000,0.000
0.000,39.497,119.381,10.249,0.000,0.000,0.000
0.000,32.333,113.411,10.226,0.000,0.000,0.000
0.000,35.255,110.794,10.057,0.000,0.000,0.000
0.000,34.385,106.919,9.780,0.000,0.000,0.000
0.000,32.383,107.338,9.932,0.000,0.000,0.000
0.000,30.306,103.777,9.856,0.000,0.000,0.000
0.000,32.393,98.751,10.070,0.000,0.000,0.000
0.000,28.519,95.923,16.838,0.000,0.000,0.000
0.000,71.697,109.956,17.777,0.000,0.000,0.000
0.000,76.022,120.009,18.066,0.000,0.000,0.000
0.000,78.350,121.789,18.101,0.000,0.000,0.000
0.000,84.108,132.575,17.386,0.000,0.000,0.000
0.000,75.735,143.047,16.964,0.000,0.000,0.000
0.000,86.065,150.901,16.967,0.000,0.000,0.000
0.000,81.623,160.117,16.927,0.000,0.000,0.000
0.000,82.653,168.913,17.190,0.000,0.000,0.000
0.000,83.393,174.777,16.449,0.000,0.000,0.000
0.000,87.012,177.919,16.383,0.000,0.000,0.000
0.000,82.998,184.935,16.163,0.000,0.000,0.000
0.000,96.373,196.245,16.385,0.000,0.000,0.000
0.000,89.270,198.444,16.588,0.000,0.000,0.000
0.000,98.721,193.627,16.304,0.000,0.000,0.000
0.000,90.003,198.444,16.477,0.000,0.000,0.000
0.000,89.075,204.832,16.017,0.000,0.000,0.000
0.000,100.147,208.602,15.105,0.000,0.000,0.000
0.000,86.343,236.143,14.402,0.000,0.000,0.000
0.000,87.831,265.988,12.999,0.000,0.000,0.000
0.000,87.842,271.643,14.403,0.000,0.000,0.000
0.000,95.940,259.181,14.117,0.000,0.000,0.000
0.000,85.796,263.370,12.582,0.000,0.000,0.000
0.000,96.342,299.708,11.874,0.000,0.000,0.000
0.000,88.796,316.777,12.115,0.000,0.000,0.000
0.000,96.884,313.950,12.588,0.000,0.000,0.000
0.000,97.699,315.311,11.254,0.000,0.000,0.000
0.000,85.698,329.134,11.106,0.000,0.000,0.000
0.000,95.381,341.805,11.223,0.000,0.000,0.000
0.000,80.402,344.633,11.672,0.000,0.000,0.000
0.000,86.437,344.214,11.716,0.000,0.000,0.000
0.000,85.710,342.015,11.421,0.000,0.000,0.000
0.000,86.266,355.419,10.493,0.000,0.000,0.000
0.000,84.763,372.698,9.868,0.000,0.000,0.000
0.000,85.931,377.305,10.748,0.000,0.000,0.000
0.000,82.175,358.456,11.138,0.000,0.000,0.000
0.000,86.118,344.842,11.157,0.000,0.000,0.000
0.000,88.968,356.885,9.694,0.000,0.000,0.000
0.000,83.256,385.159,9.829,0.000,0.000,0.000
0.000,88.542,387.777,10.426,0.000,0.000,0.000
0.000,81.487,376.886,10.525,0.000,0.000,0.000
0.000,92.755,356.257,10.385,0.000,0.000,0.000
0.000,84.894,370.080,9.604,0.000,0.000,0.000
0.000,83.666,395.736,9.884,0.000,0.000,0.000
0.000,79.875,402.752,10.107,0.000,0.000,0.000
0.000,87.256,385.369,11.172,0.000,0.000,0.000
0.000,81.883,366.100,10.194,0.000,0.000,0.000
0.000,86.564,381.075,9.365,0.000,0.000,0.000
0.000,80.926,404.742,9.257,0.000,0.000,0.000
0.000,78.288,407.569,9.504,0.000,0.000,0.000
0.000,91.777,389.767,10.333,0.000,0.000,0.000
0.000,81.680,389.139,8.754,0.000,0.000,0.000
0.000,77.236,406.208,9.015,0.000,0.000,0.000
0.000,77.467,406.417,10.022,0.000,0.000,0.000
0.000,84.267,396.364,10.134,0.000,0.000,0.000
0.000,83.170,398.354,9.148,0.000,0.000,0.000
0.000,78.128,412.805,8.163,0.000,0.000,0.000
0.000,73.815,413.852,9.496,0.000,0.000,0.000
0.000,83.352,405.580,10.552,0.000,0.000,0.000
0.000,84.256,391.547,9.182,0.000,0.000,0.000
0.000,80.685,397.935,9.115,0.000,0.000,0.000
0.000,82.103,416.261,8.792,0.000,0.000,0.000
0.000,74.216,421.811,9.030,0.000,0.000,0.000
0.000,78.403,404.742,9.550,0.000,0.000,0.000
0.000,79.325,395.945,9.955,0.000,0.000,0.000
0.000,88.691,395.317,9.344,0.000,0.000,0.000
0.000,81.825,395.945,9.926,0.000,0.000,0.000
0.000,82.561,376.886,11.370,0.000,0.000,0.000
0.000,95.156,355.000,11.868,0.000,0.000,0.000
0.000,94.413,345.785,11.530,0.000,0.000,0.000
0.000,90.745,345.575,11.235,0.000,0.000,0.000
0.000,90.262,354.686,11.508,0.000,0.000,0.000
0.000,93.760,361.493,11.061,0.000,0.000,0.000
0.000,91.594,357.409,11.063,0.000,0.000,0.000
0.000,93.671,346.832,12.106,0.000,0.000,0.000
0.000,95.947,330.181,12.280,0.000,0.000,0.000
0.000,90.383,312.484,12.415,0.000,0.000,0.000
0.000,97.902,316.149,12.095,0.000,0.000,0.000
0.000,89.711,336.569,11.012,0.000,0.000,0.000
0.000,93.927,346.413,11.008,0.000,0.000,0.000
0.000,95.205,343.586,12.458,0.000,0.000,0.000
0.000,90.338,327.145,12.354,0.000,0.000,0.000
0.000,95.572,312.693,12.488,0.000,0.000,0.000
0.000,100.063,313.740,12.489,0.000,0.000,0.000
0.000,83.226,323.584,11.282,0.000,0.000,0.000
0.000,91.945,328.401,11.552,0.000,0.000,0.000
0.000,86.704,329.134,12.115,0.000,0.000,0.000
0.000,85.826,326.202,12.065,0.000,0.000,0.000
0.000,92.848,321.594,12.527,0.000,0.000,0.000
0.000,85.003,316.568,12.938,0.000,0.000,0.000
0.000,98.208,310.703,12.892,0.000,0.000,0.000
0.000,90.615,304.734,12.407,0.000,0.000,0.000
0.000,94.205,308.714,11.788,0.000,0.000,0.000
0.000,85.909,323.793,12.107,0.000,0.000,0.000
0.000,98.372,333.951,12.487,0.000,0.000,0.000
0.000,86.500,330.810,12.273,0.000,0.000,0.000
0.000,95.776,310.494,13.171,0.000,0.000,0.000
0.000,90.026,285.675,14.918,0.000,0.000,0.000
0.000,94.879,261.799,13.196,0.000,0.000,0.000
0.000,92.775,276.251,12.590,0.000,0.000,0.000
0.000,80.306,313.531,10.272,0.000,0.000,0.000
0.000,83.373,353.010,9.956,0.000,0.000,0.000
0.000,81.876,371.650,11.025,0.000,0.000,0.000
0.000,89.952,358.875,12.358,0.000,0.000,0.000
0.000,92.551,327.354,11.150,0.000,0.000,0.000
0.000,84.629,337.198,10.770,0.000,0.000,0.000
0.000,78.791,367.252,9.016,0.000,0.000,0.000
0.000,90.981,392.594,8.928,0.000,0.000,0.000
0.000,79.070,399.611,9.681,0.000,0.000,0.000
0.000,84.730,382.541,11.149,0.000,0.000,0.000
0.000,85.435,360.445,10.840,0.000,0.000,0.000
0.000,79.427,364.111,9.609,0.000,0.000,0.000
0.000,92.534,387.568,8.918,0.000,0.000,0.000
0.000,80.428,404.951,10.085,0.000,0.000,0.000
0.000,85.068,401.810,10.125,0.000,0.000,0.000
0.000,87.100,381.703,10.182,0.000,0.000,0.000
0.000,89.518,380.761,9.669,0.000,0.000,0.000
0.000,78.683,396.574,9.540,0.000,0.000,0.000
0.000,91.870,407.988,10.243,0.000,0.000,0.000
0.000,86.603,391.128,10.833,0.000,0.000,0.000
0.000,92.357,379.714,8.828,0.000,0.000,0.000
0.000,79.264,391.128,9.318,0.000,0.000,0.000
0.000,79.649,413.015,9.688,0.000,0.000,0.000
0.000,84.720,405.161,10.228,0.000,0.000,0.000
0.000,83.448,388.510,10.249,0.000,0.000,0.000
0.000,82.621,393.537,8.486,0.000,0.000,0.000
0.000,76.939,406.627,9.205,0.000,0.000,0.000
0.000,81.244,410.397,9.746,0.000,0.000,0.000
0.000,92.070,402.543,10.226,0.000,0.000,0.000
0.000,89.791,396.574,9.120,0.000,0.000,0.000
0.000,77.732,407.779,8.176,0.000,0.000,0.000
0.000,82.271,417.832,9.546,0.000,0.000,0.000
0.000,86.615,411.025,9.969,0.000,0.000,0.000
0.000,79.060,398.563,9.269,0.000,0.000,0.000
0.000,83.400,409.768,8.483,0.000,0.000,0.000
0.000,77.058,422.649,9.607,0.000,0.000,0.000
0.000,82.981,417.832,9.720,0.000,0.000,0.000
0.000,83.144,398.145,9.862,0.000,0.000,0.000
0.000,75.215,402.962,9.087,0.000,0.000,0.000
0.000,84.615,421.392,8.878,0.000,0.000,0.000
0.000,75.157,431.026,9.041,0.000,0.000,0.000
0.000,75.417,417.413,9.027,0.000,0.000,0.000
0.000,90.025,399.192,9.326,0.000,0.000,0.000
0.000,83.750,402.752,9.680,0.000,0.000,0.000
0.000,82.941,407.569,9.807,0.000,0.000,0.000
0.000,88.816,398.563,10.365,0.000,0.000,0.000
0.000,83.365,371.127,11.370,0.000,0.000,0.000
0.000,86.878,349.031,11.650,0.000,0.000,0.000
0.000,86.322,343.795,11.332,0.000,0.000,0.000
0.000,86.048,356.675,10.970,0.000,0.000,0.000
0.000,90.005,368.299,10.554,0.000,0.000,0.000
0.000,81.216,367.671,11.432,0.000,0.000,0.000
0.000,90.653,349.031,12.218,0.000,0.000,0.000
0.000,95.197,325.574,12.903,0.000,0.000,0.000
0.000,88.090,309.761,12.131,0.000,0.000,0.000
0.000,94.122,320.757,11.793,0.000,0.000,0.000
0.000,89.097,336.569,11.072,0.000,0.000,0.000
0.000,91.083,345.261,11.617,0.000,0.000,0.000
0.000,89.933,341.805,11.910,0.000,0.000,0.000
0.000,85.384,322.746,12.816,0.000,0.000,0.000
0.000,98.534,315.730,11.982,0.000,0.000,0.000
0.000,85.695,325.993,12.096,0.000,0.000,0.000
0.000,86.637,332.590,11.334,0.000,0.000,0.000
0.000,86.260,331.543,12.223,0.000,0.000,0.000
0.000,86.454,322.118,12.167,0.000,0.000,0.000
0.000,100.895,315.730,12.732,0.000,0.000,0.000
0.000,93.603,317.929,11.821,0.000,0.000,0.000
0.000,87.985,322.118,12.202,0.000,0.000,0.000
0.000,92.303,318.139,13.029,0.000,0.000,0.000
0.000,91.597,309.342,12.733,0.000,0.000,0.000
0.000,84.359,307.143,12.002,0.000,0.000,0.000
0.000,89.124,312.693,10.994,0.000,0.000,0.000
0.000,85.420,323.375,12.078,0.000,0.000,0.000
0.000,91.640,320.547,12.314,0.000,0.000,0.000
0.000,95.282,302.117,12.878,0.000,0.000,0.000
0.000,84.486,289.236,13.718,0.000,0.000,0.000
0.000,92.646,273.842,11.904,0.000,0.000,0.000
0.000,83.823,289.864,10.519,0.000,0.000,0.000
0.000,74.254,316.568,10.154,0.000,0.000,0.000
0.000,75.246,348.822,10.271,0.000,0.000,0.000
0.000,90.394,358.246,12.108,0.000,0.000,0.000
0.000,94.831,349.240,13.002,0.000,0.000,0.000
0.000,100.736,331.333,11.732,0.000,0.000,0.000
0.000,87.019,337.826,10.665,0.000,0.000,0.000
0.000,92.375,356.047,10.555,0.000,0.000,0.000
0.000,95.161,375.106,10.339,0.000,0.000,0.000
0.000,92.470,393.956,11.453,0.000,0.000,0.000
0.000,108.029,391.547,12.793,0.000,0.000,0.000
0.000,100.219,373.850,12.385,0.000,0.000,0.000
0.000,103.839,380.133,10.947,0.000,0.000,0.000
0.000,96.040,405.998,10.229,0.000,0.000,0.000
0.000,115.799,424.848,12.476,0.000,0.000,0.000
0.000,109.595,417.832,13.093,0.000,0.000,0.000
0.000,109.332,400.972,12.131,0.000,0.000,0.000
0.000,104.523,405.789,10.262,0.000,0.000,0.000
0.000,96.802,439.090,10.852,0.000,0.000,0.000
0.000,108.764,431.236,12.900,0.000,0.000,0.000
0.000,113.318,423.068,12.352,0.000,0.000,0.000
0.000,112.766,429.456,10.951,0.000,0.000,0.000
0.000,103.906,449.143,10.785,0.000,0.000,0.000
0.000,114.479,447.677,11.907,0.000,0.000,0.000
0.000,115.481,440.661,12.579,0.000,0.000,0.000
0.000,117.963,443.698,11.088,0.000,0.000,0.000
0.000,103.026,468.516,10.885,0.000,0.000,0.000
0.000,121.074,481.187,11.514,0.000,0.000,0.000
0.000,121.467,466.527,12.976,0.000,0.000,0.000
0.000,124.529,460.139,11.929,0.000,0.000,0.000
0.000,113.522,484.015,10.387,0.000,0.000,0.000
0.000,106.596,511.451,10.988,0.000,0.000,0.000
0.000,131.147,509.880,12.004,0.000,0.000,0.000
0.000,137.428,505.273,12.325,0.000,0.000,0.000
0.000,129.421,509.043,11.144,0.000,0.000,0.000
0.000,117.294,521.086,11.154,0.000,0.000,0.000
0.000,133.110,527.683,11.237,0.000,0.000,0.000
0.000,139.427,531.139,11.632,0.000,0.000,0.000
0.000,140.442,547.789,11.069,0.000,0.000,0.000
0.000,126.910,560.460,11.859,0.000,0.000,0.000
0.000,139.095,545.799,14.584,0.000,0.000,0.000
0.000,151.661,499.094,15.360,0.000,0.000,0.000
0.000,151.531,472.600,12.544,0.000,0.000,0.000
0.000,126.849,485.167,10.579,0.000,0.000,0.000
0.000,116.949,516.687,9.984,0.000,0.000,0.000
0.000,114.632,540.773,10.933,0.000,0.000,0.000
0.000,119.913,536.584,12.712,0.000,0.000,0.000
0.000,143.195,491.869,15.680,0.000,0.000,0.000
0.000,170.160,442.860,14.556,0.000,0.000,0.000
0.000,127.258,447.468,11.945,0.000,0.000,0.000
0.000,114.030,475.009,10.359,0.000,0.000,0.000
0.000,114.951,498.676,9.919,0.000,0.000,0.000
0.000,117.087,512.708,11.456,0.000,0.000,0.000
0.000,126.413,511.870,13.962,0.000,0.000,0.000
0.000,150.105,474.799,14.651,0.000,0.000,0.000
0.000,128.478,440.242,13.350,0.000,0.000,0.000
0.000,132.905,444.116,11.393,0.000,0.000,0.000
0.000,108.554,462.128,10.673,0.000,0.000,0.000
0.000,109.880,479.407,11.434,0.000,0.000,0.000
0.000,129.365,491.869,11.311,0.000,0.000,0.000
0.000,113.621,491.659,12.670,0.000,0.000,0.000
0.000,136.080,473.962,12.749,0.000,0.000,0.000
0.000,145.250,443.279,14.775,0.000,0.000,0.000
0.000,134.475,423.801,12.919,0.000,0.000,0.000
0.000,110.111,441.080,10.845,0.000,0.000,0.000
0.000,103.557,480.035,8.906,0.000,0.000,0.000
0.000,94.444,527.159,9.987,0.000,0.000,0.000
0.000,126.452,530.929,13.007,0.000,0.000,0.000
0.000,140.642,485.376,14.318,0.000,0.000,0.000
0.000,145.430,455.950,12.568,0.000,0.000,0.000
0.000,130.457,487.052,10.704,0.000,0.000,0.000
0.000,104.348,530.929,8.979,0.000,0.000,0.000
0.000,117.693,562.450,10.458,0.000,0.000,0.000
0.000,137.443,561.822,12.151,0.000,0.000,0.000
0.000,149.315,538.574,13.986,0.000,0.000,0.000
0.000,154.095,522.342,12.179,0.000,0.000,0.000
0.000,149.479,534.909,10.742,0.000,0.000,0.000
0.000,118.321,556.376,11.270,0.000,0.000,0.000
0.000,144.664,556.376,11.567,0.000,0.000,0.000
0.000,140.134,560.041,12.261,0.000,0.000,0.000
0.000,136.908,568.838,10.532,0.000,0.000,0.000
0.000,144.005,573.445,12.666,0.000,0.000,0.000
0.000,149.770,564.439,11.941,0.000,0.000,0.000
0.000,141.300,571.875,11.479,0.000,0.000,0.000
0.000,132.581,582.242,11.631,0.000,0.000,0.000
0.000,149.293,590.096,11.172,0.000,0.000,0.000
0.000,143.901,596.903,11.383,0.000,0.000,0.000
0.000,154.852,597.740,11.661,0.000,0.000,0.000
0.000,138.350,595.541,10.942,0.000,0.000,0.000
0.000,150.248,606.537,11.982,0.000,0.000,0.000
0.000,155.075,604.128,11.886,0.000,0.000,0.000
0.000,147.917,604.966,11.298,0.000,0.000,0.000
0.000,128.460,622.035,10.880,0.000,0.000,0.000
0.000,137.031,642.665,11.401,0.000,0.000,0.000
0.000,142.935,635.439,13.876,0.000,0.000,0.000
0.000,155.944,600.777,14.751,0.000,0.000,0.000
0.000,173.517,576.901,13.186,0.000,0.000,0.000
0.000,161.443,573.864,12.311,0.000,0.000,0.000
0.000,148.113,584.441,10.508,0.000,0.000,0.000
0.000,144.727,608.108,11.774,0.000,0.000,0.000
0.000,131.323,616.380,11.884,0.000,0.000,0.000
0.000,145.762,601.510,12.841,0.000,0.000,0.000
0.000,152.116,583.289,14.172,0.000,0.000,0.000
0.000,160.834,561.193,13.699,0.000,0.000,0.000
0.000,164.963,546.218,12.189,0.000,0.000,0.000
0.000,153.838,549.569,10.914,0.000,0.000,0.000
0.000,148.820,572.084,11.448,0.000,0.000,0.000
0.000,128.547,591.352,11.737,0.000,0.000,0.000
0.000,144.879,596.693,12.125,0.000,0.000,0.000
0.000,131.584,574.074,14.934,0.000,0.000,0.000
0.000,161.584,522.552,15.364,0.000,0.000,0.000
0.000,157.321,499.827,12.394,0.000,0.000,0.000
0.000,152.459,517.525,10.890,0.000,0.000,0.000
0.000,123.155,547.998,10.765,0.000,0.000,0.000
0.000,126.342,568.000,10.052,0.000,0.000,0.000
0.000,122.416,583.080,11.195,0.000,0.000,0.000
0.000,134.680,580.252,12.715,0.000,0.000,0.000
0.000,152.681,570.618,13.143,0.000,0.000,0.000
0.000,147.419,562.659,11.904,0.000,0.000,0.000
0.000,161.811,571.665,10.858,0.000,0.000,0.000
0.000,137.264,604.547,10.460,0.000,0.000,0.000
0.000,120.335,623.606,11.576,0.000,0.000,0.000
0.000,136.511,622.035,12.072,0.000,0.000,0.000
0.000,154.734,608.736,13.146,0.000,0.000,0.000
0.000,158.660,602.767,12.231,0.000,0.000,0.000
0.000,156.413,615.543,11.038,0.000,0.000,0.000
0.000,136.087,627.376,11.447,0.000,0.000,0.000
0.000,148.057,631.041,11.450,0.000,0.000,0.000
