I0,I1,I2,I3,I4,I5,I6
0.000,0.745,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,0.033,0.000,0.000,0.000
0.000,1.244,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,-0.122,0.000,0.000,0.000
0.000,0.746,0.000,0.033,0.000,0.000,0.000
0.000,0.995,0.000,0.033,0.000,0.000,0.000
0.000,0.994,0.000,0.033,0.000,0.000,0.000
0.000,1.244,0.000,0.020,0.000,0.000,0.000
0.000,0.746,0.000,-0.051,0.000,0.000,0.000
0.000,0.497,0.000,-0.038,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,0.746,0.000,-0.038,0.000,0.000,0.000
0.000,1.244,0.000,0.033,0.000,0.000,0.000
0.000,0.994,0.000,0.033,0.000,0.000,0.000
0.000,0.994,0.000,0.103,0.000,0.000,0.000
0.000,0.745,0.000,-0.051,0.000,0.000,0.000
0.000,1.493,0.000,0.033,0.000,0.000,0.000
0.000,1.490,0.000,-0.038,0.000,0.000,0.000
0.000,0.746,0.000,0.033,0.000,0.000,0.000
0.000,1.245,0.000,0.033,0.000,0.000,0.000
0.000,1.244,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,0.033,0.000,0.000,0.000
0.000,1.492,0.000,-0.038,0.000,0.000,0.000
0.000,1.244,0.000,-0.051,0.000,0.000,0.000
0.000,1.492,0.000,0.020,0.000,0.000,0.000
0.000,1.244,0.000,0.033,0.000,0.000,0.000
0.000,0.497,0.000,0.033,0.000,0.000,0.000
0.000,1.492,0.000,-0.204,0.000,0.000,0.000
0.000,1.243,0.000,-0.051,0.000,0.000,0.000
0.000,0.994,0.000,0.033,0.000,0.000,0.000
0.000,0.746,0.000,-0.051,0.000,0.000,0.000
0.000,1.245,0.000,0.033,0.000,0.000,0.000
0.000,1.244,0.000,0.033,0.000,0.000,0.000
0.000,1.493,0.000,-0.038,0.000,0.000,0.000
0.000,1.243,0.000,0.033,0.000,0.000,0.000
0.000,1.494,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,0.033,0.000,0.000,0.000
0.000,0.745,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,-0.051,0.000,0.000,0.000
0.000,1.243,0.000,0.033,0.000,0.000,0.000
0.000,0.497,0.000,0.033,0.000,0.000,0.000
0.000,1.243,0.000,0.103,0.000,0.000,0.000
0.000,1.990,0.000,-0.051,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,0.117,0.000,0.000,0.000
0.000,1.243,0.000,0.020,0.000,0.000,0.000
0.000,1.492,0.000,0.020,0.000,0.000,0.000
0.000,0.746,0.000,0.033,0.000,0.000,0.000
0.000,1.492,0.000,0.033,0.000,0.000,0.000
0.000,0.746,0.000,-0.051,0.000,0.000,0.000
0.000,1.492,0.000,-0.051,0.000,0.000,0.000
0.000,0.746,0.000,-0.132,0.000,0.000,0.000
0.000,1.244,0.000,0.033,0.000,0.000,0.000
0.000,1.244,0.000,0.033,0.000,0.000,0.000
0.000,0.746,0.000,-0.062,0.000,0.000,0.000
0.000,1.244,0.000,0.020,0.000,0.000,0.000
0.000,1.492,0.000,0.033,0.000,0.000,0.000
0.000,1.244,0.000,-0.038,0.000,0.000,0.000
0.000,1.742,0.000,0.033,0.000,0.000,0.000
0.000,0.745,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,0.033,0.000,0.000,0.000
0.000,1.243,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,-0.051,0.000,0.000,0.000
0.000,1.492,0.000,0.284,0.000,0.000,0.000
0.000,1.243,0.000,0.187,0.000,0.000,0.000
0.000,0.995,0.000,-0.204,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,0.497,0.000,-0.122,0.000,0.000,0.000
0.000,0.995,0.000,-0.051,0.000,0.000,0.000
0.000,1.243,0.000,-0.051,0.000,0.000,0.000
0.000,1.742,0.000,0.033,0.000,0.000,0.000
0.000,1.492,0.000,-0.122,0.000,0.000,0.000
0.000,1.244,0.000,0.103,0.000,0.000,0.000
0.000,1.245,0.000,-0.051,0.000,0.000,0.000
0.000,0.994,0.000,0.033,0.000,0.000,0.000
0.000,0.994,0.000,0.033,0.000,0.000,0.000
0.000,0.996,0.000,-0.122,0.000,0.000,0.000
0.000,1.243,0.000,-0.038,0.000,0.000,0.000
0.000,1.243,0.000,-0.132,0.000,0.000,0.000
0.000,0.497,0.000,0.020,0.000,0.000,0.000
0.000,1.244,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,-0.132,0.000,0.000,0.000
0.000,0.994,0.000,0.033,0.000,0.000,0.000
0.000,1.243,0.000,-0.051,0.000,0.000,0.000
0.000,1.243,0.000,0.103,0.000,0.000,0.000
0.000,1.492,0.000,-0.038,0.000,0.000,0.000
0.000,1.243,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,0.103,0.000,0.000,0.000
0.000,0.994,0.000,-0.122,0.000,0.000,0.000
0.000,0.994,0.000,0.033,0.000,0.000,0.000
0.000,1.493,0.000,0.033,0.000,0.000,0.000
0.000,0.745,0.000,-0.132,0.000,0.000,0.000
0.000,0.995,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,-0.051,0.000,0.000,0.000
0.000,1.243,0.000,-0.132,0.000,0.000,0.000
0.000,0.497,0.000,0.103,0.000,0.000,0.000
0.000,1.243,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,-0.062,0.000,0.000,0.000
0.000,0.995,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,0.033,0.000,0.000,0.000
0.000,1.492,0.000,0.033,0.000,0.000,0.000
0.000,1.245,0.000,-0.038,0.000,0.000,0.000
0.000,1.742,0.000,0.033,0.000,0.000,0.000
0.000,1.243,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,-0.122,0.000,0.000,0.000
0.000,1.244,0.000,-0.051,0.000,0.000,0.000
0.000,0.248,0.000,0.033,0.000,0.000,0.000
0.000,1.243,0.000,-0.051,0.000,0.000,0.000
0.000,1.492,0.000,-0.193,0.000,0.000,0.000
0.000,0.497,0.000,-0.051,0.000,0.000,0.000
0.000,0.746,0.000,-0.051,0.000,0.000,0.000
0.000,1.243,0.000,0.020,0.000,0.000,0.000
0.000,0.995,0.000,0.020,0.000,0.000,0.000
0.000,0.745,0.000,-0.051,0.000,0.000,0.000
0.000,1.243,0.000,-0.051,0.000,0.000,0.000
0.000,0.995,0.000,0.033,0.000,0.000,0.000
0.000,0.746,0.000,-0.051,0.000,0.000,0.000
0.000,0.746,0.000,0.452,0.000,0.000,0.000
0.000,1.492,0.000,-0.122,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,-0.051,0.000,0.000,0.000
0.000,0.497,0.000,0.020,0.000,0.000,0.000
0.000,0.995,0.000,0.033,0.000,0.000,0.000
0.000,0.746,0.000,0.033,0.000,0.000,0.000
0.000,0.994,0.000,0.020,0.000,0.000,0.000
0.000,1.244,0.000,-0.132,0.000,0.000,0.000
0.000,1.492,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,0.033,0.000,0.000,0.000
0.000,0.745,0.000,-0.051,0.000,0.000,0.000
0.000,1.243,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,-0.062,0.000,0.000,0.000
0.000,0.248,0.000,0.103,0.000,0.000,0.000
0.000,1.245,0.000,-0.051,0.000,0.000,0.000
0.000,0.995,0.000,-0.204,0.000,0.000,0.000
0.000,1.492,0.000,-0.051,0.000,0.000,0.000
0.000,1.492,0.000,-0.132,0.000,0.000,0.000
0.000,1.243,0.000,-0.122,0.000,0.000,0.000
0.000,1.243,0.000,0.103,0.000,0.000,0.000
0.000,0.746,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,-0.132,0.000,0.000,0.000
0.000,1.243,0.000,-0.132,0.000,0.000,0.000
0.000,1.244,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,-0.051,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,0.746,0.000,-0.051,0.000,0.000,0.000
0.000,0.994,0.000,0.103,0.000,0.000,0.000
0.000,0.995,0.000,0.033,0.000,0.000,0.000
0.000,0.994,0.000,-0.122,0.000,0.000,0.000
0.000,0.994,0.000,-0.132,0.000,0.000,0.000
0.000,0.994,0.000,-0.062,0.000,0.000,0.000
0.000,1.243,0.000,0.033,0.000,0.000,0.000
0.000,1.244,0.000,0.020,0.000,0.000,0.000
0.000,1.243,0.000,0.033,0.000,0.000,0.000
0.000,1.492,0.000,0.045,0.000,0.000,0.000
0.000,1.492,0.000,0.033,0.000,0.000,0.000
0.000,0.746,0.000,-0.051,0.000,0.000,0.000
0.000,0.497,0.000,-0.051,0.000,0.000,0.000
0.000,0.497,0.000,0.033,0.000,0.000,0.000
0.000,0.746,0.000,-0.051,0.000,0.000,0.000
0.000,1.245,0.000,-0.204,0.000,0.000,0.000
0.000,1.492,0.000,0.103,0.000,0.000,0.000
0.000,1.492,0.000,-0.204,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,1.493,0.000,0.103,0.000,0.000,0.000
0.000,1.492,0.000,-0.051,0.000,0.000,0.000
0.000,1.492,0.000,-0.132,0.000,0.000,0.000
0.000,1.493,0.000,-0.051,0.000,0.000,0.000
0.000,0.746,0.000,-0.051,0.000,0.000,0.000
0.000,1.242,0.000,0.020,0.000,0.000,0.000
0.000,1.244,0.000,0.103,0.000,0.000,0.000
0.000,1.244,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,0.033,0.000,0.000,0.000
0.000,1.244,0.000,-0.051,0.000,0.000,0.000
0.000,1.492,0.000,0.103,0.000,0.000,0.000
0.000,0.746,0.000,0.033,0.000,0.000,0.000
0.000,1.492,0.000,0.033,0.000,0.000,0.000
0.000,1.244,0.000,0.020,0.000,0.000,0.000
0.000,0.995,0.000,-0.132,0.000,0.000,0.000
0.000,1.244,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,-0.051,0.000,0.000,0.000
0.000,0.996,0.000,-0.051,0.000,0.000,0.000
0.000,1.492,0.000,0.033,0.000,0.000,0.000
0.000,0.745,0.000,0.117,0.000,0.000,0.000
0.000,1.492,0.000,-0.204,0.000,0.000,0.000
0.000,0.995,0.000,-0.051,0.000,0.000,0.000
0.000,0.994,0.000,0.033,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,0.995,0.000,0.020,0.000,0.000,0.000
0.000,0.745,0.000,0.103,0.000,0.000,0.000
0.000,0.746,0.000,0.033,0.000,0.000,0.000
0.000,0.994,0.000,0.033,0.000,0.000,0.000
0.000,1.243,0.000,-0.038,0.000,0.000,0.000
0.000,0.746,0.000,0.020,0.000,0.000,0.000
0.000,0.249,0.000,0.033,0.000,0.000,0.000
0.000,0.746,0.000,-0.051,0.000,0.000,0.000
0.000,0.994,0.000,0.020,0.000,0.000,0.000
0.000,1.244,0.000,0.090,0.000,0.000,0.000
0.000,0.995,0.000,0.103,0.000,0.000,0.000
0.000,0.497,0.000,-0.038,0.000,0.000,0.000
0.000,0.994,0.000,0.020,0.000,0.000,0.000
0.000,0.746,0.000,-0.038,0.000,0.000,0.000
0.000,1.243,0.000,-0.051,0.000,0.000,0.000
0.000,0.995,0.000,-0.038,0.000,0.000,0.000
0.000,1.493,0.000,0.020,0.000,0.000,0.000
0.000,0.746,0.000,-0.051,0.000,0.000,0.000
0.000,0.746,0.000,0.033,0.000,0.000,0.000
0.000,1.492,0.000,0.103,0.000,0.000,0.000
0.000,0.995,0.000,-0.062,0.000,0.000,0.000
0.000,1.492,0.000,0.033,0.000,0.000,0.000
0.000,1.245,0.000,0.033,0.000,0.000,0.000
0.000,1.492,0.000,0.103,0.000,0.000,0.000
0.000,1.243,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,-0.051,0.000,0.000,0.000
0.000,1.492,0.000,0.103,0.000,0.000,0.000
0.000,1.492,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,-0.051,0.000,0.000,0.000
0.000,1.493,0.000,0.103,0.000,0.000,0.000
0.000,1.245,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,0.103,0.000,0.000,0.000
0.000,1.243,0.000,0.033,0.000,0.000,0.000
0.000,1.245,0.000,-0.038,0.000,0.000,0.000
0.000,0.995,0.000,0.033,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,1.492,0.000,0.033,0.000,0.000,0.000
0.000,0.745,0.000,0.103,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,0.746,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,-0.051,0.000,0.000,0.000
0.000,1.243,0.000,0.103,0.000,0.000,0.000
0.000,1.244,0.000,0.033,0.000,0.000,0.000
0.000,1.243,0.000,0.020,0.000,0.000,0.000
0.000,0.746,0.000,-0.062,0.000,0.000,0.000
0.000,0.994,0.000,0.033,0.000,0.000,0.000
0.000,1.492,0.000,0.033,0.000,0.000,0.000
0.000,1.492,0.000,-0.051,0.000,0.000,0.000
0.000,1.492,0.000,0.103,0.000,0.000,0.000
0.000,1.243,0.000,0.103,0.000,0.000,0.000
0.000,1.243,0.000,0.187,0.000,0.000,0.000
0.000,0.745,0.000,0.117,0.000,0.000,0.000
0.000,1.492,0.000,0.033,0.000,0.000,0.000
0.000,1.244,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,0.020,0.000,0.000,0.000
0.000,1.245,0.000,-0.051,0.000,0.000,0.000
0.000,0.746,0.000,-0.051,0.000,0.000,0.000
0.000,0.995,0.000,-0.051,0.000,0.000,0.000
0.000,0.746,0.000,-0.051,0.000,0.000,0.000
0.000,0.994,0.000,0.033,0.000,0.000,0.000
0.000,1.492,0.000,0.033,0.000,0.000,0.000
0.000,1.492,0.000,0.033,0.000,0.000,0.000
0.000,0.995,0.000,-0.051,0.000,0.000,0.000
0.000,0.994,0.000,-0.038,0.000,0.000,0.000
0.000,0.746,0.000,0.103,0.000,0.000,0.000
0.000,0.746,0.000,0.033,0.000,0.000,0.000
0.000,1.244,0.000,0.103,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,0.497,0.000,0.103,0.000,0.000,0.000
0.000,1.244,0.000,0.033,0.000,0.000,0.000
0.000,1.244,0.000,0.033,0.000,0.000,0.000
0.000,0.746,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,0.020,0.000,0.000,0.000
0.000,0.746,0.000,0.033,0.000,0.000,0.000
0.000,1.492,0.000,0.103,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,0.995,0.000,0.020,0.000,0.000,0.000
0.000,0.496,0.000,-0.038,0.000,0.000,0.000
0.000,1.492,0.000,-0.038,0.000,0.000,0.000
0.000,0.497,0.000,-0.122,0.000,0.000,0.000
0.000,1.243,0.000,0.033,0.000,0.000,0.000
0.000,1.244,0.000,-0.122,0.000,0.000,0.000
0.000,0.746,0.000,0.020,0.000,0.000,0.000
0.000,1.492,0.000,-0.051,0.000,0.000,0.000
0.000,0.995,0.000,0.175,0.000,0.000,0.000
0.000,1.492,0.000,-0.132,0.000,0.000,0.000
0.000,0.745,0.000,-0.132,0.000,0.000,0.000
0.000,0.995,0.000,0.033,0.000,0.000,0.000
0.000,0.497,0.000,-0.051,0.000,0.000,0.000
0.000,0.746,0.000,0.033,0.000,0.000,0.000
0.000,0.996,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,0.020,0.000,0.000,0.000
0.000,0.746,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,-0.122,0.000,0.000,0.000
0.000,1.244,0.000,0.354,0.000,0.000,0.000
0.000,1.492,0.000,-0.122,0.000,0.000,0.000
0.000,0.745,0.000,-0.122,0.000,0.000,0.000
0.000,0.995,0.000,-0.132,0.000,0.000,0.000
0.000,0.994,0.000,0.033,0.000,0.000,0.000
0.000,0.994,0.000,0.175,0.000,0.000,0.000
0.000,0.746,0.000,0.020,0.000,0.000,0.000
0.000,1.244,0.000,0.103,0.000,0.000,0.000
0.000,1.244,0.000,0.103,0.000,0.000,0.000
0.000,0.746,0.000,0.033,0.000,0.000,0.000
0.000,1.243,0.000,-0.038,0.000,0.000,0.000
0.000,1.243,0.000,0.033,0.000,0.000,0.000
0.000,0.993,0.000,0.033,0.000,0.000,0.000
0.000,0.995,0.000,0.033,0.000,0.000,0.000
0.000,0.994,0.000,-0.287,0.000,0.000,0.000
0.000,0.746,0.000,0.033,0.000,0.000,0.000
0.000,1.244,0.000,0.103,0.000,0.000,0.000
0.000,0.994,0.000,-0.132,0.000,0.000,0.000
0.000,1.244,0.000,-0.132,0.000,0.000,0.000
0.000,1.243,0.000,0.020,0.000,0.000,0.000
0.000,1.243,0.000,0.020,0.000,0.000,0.000
0.000,1.244,0.000,0.020,0.000,0.000,0.000
0.000,1.493,0.000,0.033,0.000,0.000,0.000
0.000,0.745,0.000,0.033,0.000,0.000,0.000
0.000,0.995,0.000,-0.051,0.000,0.000,0.000
0.000,0.746,0.000,0.033,0.000,0.000,0.000
0.000,0.745,0.000,0.103,0.000,0.000,0.000
0.000,1.243,0.000,0.103,0.000,0.000,0.000
0.000,0.746,0.000,0.020,0.000,0.000,0.000
0.000,0.745,0.000,-0.051,0.000,0.000,0.000
0.000,0.746,0.000,0.117,0.000,0.000,0.000
0.000,0.994,0.000,0.033,0.000,0.000,0.000
0.000,1.244,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,-0.132,0.000,0.000,0.000
0.000,1.492,0.000,0.103,0.000,0.000,0.000
0.000,1.739,0.000,0.020,0.000,0.000,0.000
0.000,0.994,0.000,0.187,0.000,0.000,0.000
0.000,1.244,0.000,-0.051,0.000,0.000,0.000
0.000,1.492,0.000,0.045,0.000,0.000,0.000
0.000,0.746,0.000,0.103,0.000,0.000,0.000
0.000,1.492,0.000,-0.051,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,1.492,0.000,0.033,0.000,0.000,0.000
0.000,1.490,0.000,-0.038,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,-0.204,0.000,0.000,0.000
0.000,0.995,0.000,-0.132,0.000,0.000,0.000
0.000,1.244,0.000,0.187,0.000,0.000,0.000
0.000,1.242,0.000,0.020,0.000,0.000,0.000
0.000,1.243,0.000,-0.038,0.000,0.000,0.000
0.000,1.492,0.000,0.033,0.000,0.000,0.000
0.000,0.994,0.000,-0.122,0.000,0.000,0.000
0.000,0.994,0.000,-0.132,0.000,0.000,0.000
0.000,0.497,0.000,-0.132,0.000,0.000,0.000
0.000,0.994,0.000,-0.122,0.000,0.000,0.000
0.000,0.497,0.000,0.033,0.000,0.000,0.000
0.000,0.746,0.000,0.033,0.000,0.000,0.000
0.000,0.746,0.000,0.103,0.000,0.000,0.000
0.000,0.994,0.000,0.270,0.000,0.000,0.000
0.000,0.994,0.000,-0.122,0.000,0.000,0.000
0.000,1.243,0.000,0.020,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,0.020,0.000,0.000,0.000
0.000,0.745,0.000,0.033,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,1.242,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,-0.051,0.000,0.000,0.000
0.000,1.492,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,-0.051,0.000,0.000,0.000
0.000,1.492,0.000,0.045,0.000,0.000,0.000
0.000,0.994,0.000,-0.132,0.000,0.000,0.000
0.000,0.994,0.000,0.020,0.000,0.000,0.000
0.000,0.497,0.000,-0.038,0.000,0.000,0.000
0.000,1.243,0.000,-0.051,0.000,0.000,0.000
0.000,0.745,0.000,0.261,0.000,0.000,0.000
0.000,0.745,0.000,0.103,0.000,0.000,0.000
0.000,0.995,0.000,0.103,0.000,0.000,0.000
0.000,0.746,0.000,0.020,0.000,0.000,0.000
0.000,1.742,0.000,-0.062,0.000,0.000,0.000
0.000,1.244,0.000,-0.038,0.000,0.000,0.000
0.000,1.739,0.000,-0.122,0.000,0.000,0.000
0.000,0.745,0.000,0.103,0.000,0.000,0.000
0.000,0.745,0.000,0.103,0.000,0.000,0.000
0.000,1.492,0.000,0.033,0.000,0.000,0.000
0.000,1.242,0.000,-0.051,0.000,0.000,0.000
0.000,1.243,0.000,0.103,0.000,0.000,0.000
0.000,0.994,0.000,-0.051,0.000,0.000,0.000
0.000,0.995,0.000,0.020,0.000,0.000,0.000
0.000,0.746,0.000,0.103,0.000,0.000,0.000
0.000,0.995,0.000,0.117,0.000,0.000,0.000
0.000,1.244,0.000,-0.132,0.000,0.000,0.000
0.000,0.745,0.000,-0.051,0.000,0.000,0.000
0.000,1.244,0.000,0.020,0.000,0.000,0.000
0.000,1.244,0.000,0.020,0.000,0.000,0.000
0.000,1.492,0.000,-0.051,0.000,0.000,0.000
0.000,0.746,0.000,0.033,0.000,0.000,0.000
0.000,1.492,0.000,0.103,0.000,0.000,0.000
0.000,0.746,0.000,0.103,0.000,0.000,0.000
0.000,1.492,0.000,0.187,0.000,0.000,0.000
0.000,0.745,0.628,0.187,0.000,0.000,0.000
0.000,0.497,1.047,0.341,0.000,0.000,0.000
0.000,0.745,1.676,0.336,0.000,0.000,0.000
0.000,0.746,2.827,0.363,0.000,0.000,0.000
0.000,1.245,5.236,0.090,0.000,0.000,0.000
0.000,0.746,7.854,0.171,0.000,0.000,0.000
0.000,0.249,6.702,0.215,0.000,0.000,0.000
0.000,1.492,4.503,0.300,0.000,0.000,0.000
0.000,0.746,1.676,0.453,0.000,0.000,0.000
0.000,0.995,0.209,0.419,0.000,0.000,0.000
0.000,0.746,-1.152,0.452,0.000,0.000,0.000
0.000,0.995,-1.780,0.431,0.000,0.000,0.000
0.000,0.497,-1.361,0.295,0.000,0.000,0.000
0.000,0.746,-0.733,0.349,0.000,0.000,0.000
0.000,0.497,0.419,0.297,0.000,0.000,0.000
0.000,0.746,0.419,0.298,0.000,0.000,0.000
0.000,0.994,0.419,0.365,0.000,0.000,0.000
0.000,0.746,-0.733,0.347,0.000,0.000,0.000
0.000,1.243,-0.733,0.365,0.000,0.000,0.000
0.000,1.244,-0.314,0.364,0.000,0.000,0.000
0.000,1.242,0.209,0.414,0.000,0.000,0.000
0.000,0.746,0.000,0.347,0.000,0.000,0.000
0.000,0.994,0.000,0.450,0.000,0.000,0.000
0.000,1.490,-0.314,0.298,0.000,0.000,0.000
0.000,0.746,-0.314,0.347,0.000,0.000,0.000
0.000,0.746,0.000,0.365,0.000,0.000,0.000
0.000,0.995,0.000,0.365,0.000,0.000,0.000
0.000,1.242,0.000,0.298,0.000,0.000,0.000
0.000,1.244,0.000,0.280,0.000,0.000,0.000
0.000,1.244,0.000,0.365,0.000,0.000,0.000
0.000,0.994,0.000,0.365,0.000,0.000,0.000
0.000,1.492,0.000,0.347,0.000,0.000,0.000
0.000,0.994,0.000,0.347,0.000,0.000,0.000
0.000,1.492,0.000,0.347,0.000,0.000,0.000
0.000,0.994,0.000,0.347,0.000,0.000,0.000
0.000,0.994,0.000,0.365,0.000,0.000,0.000
0.000,1.493,0.000,0.365,0.000,0.000,0.000
0.000,1.492,0.000,0.432,0.000,0.000,0.000
0.000,0.745,0.000,0.383,0.000,0.000,0.000
0.000,0.746,0.000,0.383,0.000,0.000,0.000
0.000,0.994,0.000,0.347,0.000,0.000,0.000
0.000,1.244,0.000,0.365,0.000,0.000,0.000
0.000,0.995,0.000,0.432,0.000,0.000,0.000
0.000,0.995,0.000,0.365,0.000,0.000,0.000
0.000,1.493,0.000,0.450,0.000,0.000,0.000
0.000,1.243,0.000,0.365,0.000,0.000,0.000
0.000,1.244,0.000,0.365,0.000,0.000,0.000
0.000,1.244,0.000,0.365,0.000,0.000,0.000
0.000,0.994,0.000,0.347,0.000,0.000,0.000
0.000,0.497,0.000,0.266,0.000,0.000,0.000
0.000,1.492,0.000,0.365,0.000,0.000,0.000
0.000,1.244,0.000,0.365,0.000,0.000,0.000
0.000,0.745,0.000,0.316,0.000,0.000,0.000
0.000,1.244,0.000,0.414,0.000,0.000,0.000
0.000,1.244,0.000,0.347,0.000,0.000,0.000
