I0,I1,I2,I3,I4,I5,I6
0.000,7.855,405.998,0.216,0.000,0.000,0.000
0.000,7.852,405.161,0.670,0.000,0.000,0.000
0.000,6.328,403.799,-0.204,0.000,0.000,0.000
0.000,7.637,401.181,0.238,0.000,0.000,0.000
0.000,7.855,405.370,0.055,0.000,0.000,0.000
0.000,7.201,404.218,0.751,0.000,0.000,0.000
0.000,6.982,406.627,0.229,0.000,0.000,0.000
0.000,7.197,405.998,0.621,0.000,0.000,0.000
0.000,7.191,404.742,0.033,0.000,0.000,0.000
0.000,7.633,400.553,0.381,0.000,0.000,0.000
0.000,6.764,405.161,0.186,0.000,0.000,0.000
0.000,7.419,405.789,0.802,0.000,0.000,0.000
0.000,8.073,403.799,0.271,0.000,0.000,0.000
0.000,7.415,402.962,0.691,0.000,0.000,0.000
0.000,7.637,404.951,0.266,0.000,0.000,0.000
0.000,7.637,401.810,0.367,0.000,0.000,0.000
0.000,6.989,406.208,0.496,0.000,0.000,0.000
0.000,8.081,405.789,0.455,0.000,0.000,0.000
0.000,7.855,400.972,0.409,0.000,0.000,0.000
0.000,7.419,402.333,0.692,0.000,0.000,0.000
0.000,6.982,404.218,0.042,0.000,0.000,0.000
0.000,7.426,399.925,0.416,0.000,0.000,0.000
0.000,7.637,405.370,-0.077,0.000,0.000,0.000
0.000,7.866,404.951,0.916,0.000,0.000,0.000
0.000,6.552,402.333,-0.214,0.000,0.000,0.000
0.000,7.852,400.972,0.496,0.000,0.000,0.000
0.000,8.736,403.799,-0.116,0.000,0.000,0.000
0.000,6.764,402.333,0.757,0.000,0.000,0.000
0.000,8.950,406.627,0.280,0.000,0.000,0.000
0.000,8.728,408.616,0.688,0.000,0.000,0.000
0.000,7.630,404.742,0.382,0.000,0.000,0.000
0.000,8.066,401.181,0.099,0.000,0.000,0.000
0.000,8.946,405.161,0.845,0.000,0.000,0.000
0.000,7.855,405.370,0.273,0.000,0.000,0.000
0.000,8.073,407.569,0.594,0.000,0.000,0.000
0.000,9.173,409.350,0.532,0.000,0.000,0.000
0.000,6.976,405.370,0.348,0.000,0.000,0.000
0.000,8.073,403.171,0.370,0.000,0.000,0.000
0.000,9.164,407.360,0.649,0.000,0.000,0.000
0.000,8.073,408.616,0.742,0.000,0.000,0.000
0.000,8.292,408.407,0.094,0.000,0.000,0.000
0.000,8.292,410.606,0.676,0.000,0.000,0.000
0.000,8.073,407.569,0.583,0.000,0.000,0.000
0.000,8.518,411.234,0.380,0.000,0.000,0.000
0.000,8.284,413.224,0.684,0.000,0.000,0.000
0.000,7.862,409.350,0.537,0.000,0.000,0.000
0.000,8.954,405.580,0.757,0.000,0.000,0.000
0.000,7.419,411.967,0.350,0.000,0.000,0.000
0.000,7.419,412.386,0.641,0.000,0.000,0.000
0.000,8.720,409.350,0.215,0.000,0.000,0.000
0.000,7.844,410.606,0.045,0.000,0.000,0.000
0.000,6.979,409.035,0.720,0.000,0.000,0.000
0.000,8.946,413.224,0.554,0.000,0.000,0.000
0.000,7.409,414.795,0.558,0.000,0.000,0.000
0.000,7.211,410.187,0.146,0.000,0.000,0.000
0.000,8.510,409.350,0.588,0.000,0.000,0.000
0.000,7.637,414.795,1.005,0.000,0.000,0.000
0.000,8.073,413.224,0.416,0.000,0.000,0.000
0.000,9.601,407.150,0.225,0.000,0.000,0.000
0.000,6.755,411.967,0.579,0.000,0.000,0.000
0.000,7.633,411.967,0.808,0.000,0.000,0.000
0.000,8.946,411.025,0.238,0.000,0.000,0.000
0.000,7.419,410.606,-0.017,0.000,0.000,0.000
0.000,7.637,409.559,0.706,0.000,0.000,0.000
0.000,9.383,413.643,0.735,0.000,0.000,0.000
0.000,8.085,413.224,0.846,0.000,0.000,0.000
0.000,7.419,411.758,0.137,0.000,0.000,0.000
0.000,8.946,409.768,0.404,0.000,0.000,0.000
0.000,7.855,415.842,1.096,0.000,0.000,0.000
0.000,7.859,415.214,0.540,0.000,0.000,0.000
0.000,8.506,408.826,0.580,0.000,0.000,0.000
0.000,8.070,413.434,0.579,0.000,0.000,0.000
0.000,7.201,414.376,0.188,0.000,0.000,0.000
0.000,7.855,411.967,0.214,0.000,0.000,0.000
0.000,8.073,411.967,0.686,0.000,0.000,0.000
0.000,8.081,411.444,0.922,0.000,0.000,0.000
0.000,8.938,414.795,-0.006,0.000,0.000,0.000
0.000,7.201,413.643,0.140,0.000,0.000,0.000
0.000,7.862,412.596,0.820,0.000,0.000,0.000
0.000,8.081,415.633,0.143,0.000,0.000,0.000
0.000,7.419,415.842,0.599,0.000,0.000,0.000
0.000,7.848,413.015,0.901,0.000,0.000,0.000
0.000,7.848,413.224,0.602,0.000,0.000,0.000
0.000,7.409,418.670,0.388,0.000,0.000,0.000
0.000,7.419,416.994,0.067,0.000,0.000,0.000
0.000,7.855,411.444,0.452,0.000,0.000,0.000
0.000,8.292,417.204,1.040,0.000,0.000,0.000
0.000,7.637,416.994,0.438,0.000,0.000,0.000
0.000,7.415,410.816,0.823,0.000,0.000,0.000
0.000,8.732,416.052,0.901,0.000,0.000,0.000
0.000,7.197,418.251,0.378,0.000,0.000,0.000
0.000,7.637,414.586,0.358,0.000,0.000,0.000
0.000,8.073,417.413,0.961,0.000,0.000,0.000
0.000,7.191,418.251,0.432,0.000,0.000,0.000
0.000,8.073,414.376,0.356,0.000,0.000,0.000
0.000,8.518,415.004,0.924,0.000,0.000,0.000
0.000,7.641,414.795,0.128,0.000,0.000,0.000
0.000,7.412,415.423,0.059,0.000,0.000,0.000
0.000,8.292,414.376,0.656,0.000,0.000,0.000
0.000,8.073,413.224,0.740,0.000,0.000,0.000
0.000,7.637,417.622,0.363,0.000,0.000,0.000
0.000,8.292,418.984,0.139,0.000,0.000,0.000
0.000,6.979,413.434,0.394,0.000,0.000,0.000
0.000,8.073,416.575,0.067,0.000,0.000,0.000
0.000,7.862,419.822,-0.114,0.000,0.000,0.000
0.000,7.201,415.633,0.378,0.000,0.000,0.000
0.000,7.855,416.052,0.239,0.000,0.000,0.000
0.000,8.299,419.822,0.537,0.000,0.000,0.000
0.000,7.637,415.214,0.636,0.000,0.000,0.000
0.000,7.415,412.805,0.470,0.000,0.000,0.000
0.000,8.510,418.984,0.813,0.000,0.000,0.000
0.000,7.637,416.785,0.546,0.000,0.000,0.000
0.000,7.855,411.758,0.269,0.000,0.000,0.000
0.000,7.859,418.460,0.525,0.000,0.000,0.000
0.000,6.979,417.832,0.006,0.000,0.000,0.000
0.000,7.630,413.224,0.380,0.000,0.000,0.000
0.000,6.979,416.261,0.677,0.000,0.000,0.000
0.000,7.415,417.832,0.044,0.000,0.000,0.000
0.000,8.073,415.004,0.493,0.000,0.000,0.000
0.000,8.514,416.785,0.792,0.000,0.000,0.000
0.000,7.207,417.413,0.360,0.000,0.000,0.000
0.000,8.292,415.633,0.626,0.000,0.000,0.000
0.000,8.073,416.575,0.865,0.000,0.000,0.000
0.000,7.197,416.261,0.057,0.000,0.000,0.000
0.000,8.510,417.413,0.575,0.000,0.000,0.000
0.000,7.415,418.251,0.653,0.000,0.000,0.000
0.000,6.989,416.785,-0.210,0.000,0.000,0.000
0.000,8.073,418.984,0.350,0.000,0.000,0.000
0.000,7.633,419.193,0.444,0.000,0.000,0.000
0.000,7.201,416.575,-0.454,0.000,0.000,0.000
0.000,7.637,420.031,0.155,0.000,0.000,0.000
0.000,7.855,420.869,0.176,0.000,0.000,0.000
0.000,6.979,415.842,-0.292,0.000,0.000,0.000
0.000,7.415,420.240,0.145,0.000,0.000,0.000
0.000,7.637,420.659,0.188,0.000,0.000,0.000
0.000,7.194,414.795,-0.001,0.000,0.000,0.000
0.000,8.066,418.251,0.275,0.000,0.000,0.000
0.000,8.073,419.612,0.369,0.000,0.000,0.000
0.000,7.426,413.852,0.601,0.000,0.000,0.000
0.000,7.637,417.413,0.548,0.000,0.000,0.000
0.000,6.325,420.659,0.452,0.000,0.000,0.000
0.000,7.855,415.423,0.623,0.000,0.000,0.000
0.000,8.288,417.413,0.636,0.000,0.000,0.000
0.000,6.325,420.240,0.472,0.000,0.000,0.000
0.000,8.284,414.795,0.469,0.000,0.000,0.000
0.000,8.299,415.633,0.491,0.000,0.000,0.000
0.000,6.764,420.240,0.475,0.000,0.000,0.000
0.000,8.073,415.633,0.376,0.000,0.000,0.000
0.000,8.518,414.167,0.325,0.000,0.000,0.000
0.000,6.543,415.633,0.044,0.000,0.000,0.000
0.000,7.852,416.785,0.338,0.000,0.000,0.000
0.000,8.292,415.004,0.461,0.000,0.000,0.000
0.000,6.764,416.785,0.541,0.000,0.000,0.000
0.000,8.284,418.041,0.330,0.000,0.000,0.000
0.000,8.740,417.832,0.377,0.000,0.000,0.000
0.000,6.543,417.413,0.359,0.000,0.000,0.000
0.000,7.852,416.994,0.345,0.000,0.000,0.000
0.000,8.510,417.622,0.416,0.000,0.000,0.000
0.000,6.546,417.204,0.266,0.000,0.000,0.000
0.000,8.292,416.575,0.232,0.000,0.000,0.000
0.000,8.073,418.670,0.570,0.000,0.000,0.000
0.000,7.848,417.204,0.568,0.000,0.000,0.000
0.000,8.073,414.376,0.450,0.000,0.000,0.000
0.000,7.848,419.612,0.488,0.000,0.000,0.000
0.000,7.419,419.612,0.703,0.000,0.000,0.000
0.000,7.644,414.586,0.358,0.000,0.000,0.000
0.000,8.081,421.811,0.470,0.000,0.000,0.000
0.000,7.419,421.392,0.789,0.000,0.000,0.000
0.000,7.197,415.423,0.435,0.000,0.000,0.000
0.000,8.066,420.869,0.646,0.000,0.000,0.000
0.000,7.633,419.193,0.841,0.000,0.000,0.000
0.000,7.419,413.434,0.280,0.000,0.000,0.000
0.000,8.070,420.659,0.374,0.000,0.000,0.000
0.000,7.197,420.659,0.825,0.000,0.000,0.000
0.000,8.085,414.795,0.442,0.000,0.000,0.000
0.000,8.292,421.392,0.382,0.000,0.000,0.000
0.000,7.415,420.240,0.713,0.000,0.000,0.000
0.000,7.855,413.434,0.168,0.000,0.000,0.000
0.000,8.073,419.193,0.072,0.000,0.000,0.000
0.000,7.848,420.450,0.515,0.000,0.000,0.000
0.000,7.644,414.586,-0.089,0.000,0.000,0.000
0.000,7.855,419.822,-0.074,0.000,0.000,0.000
0.000,6.982,420.450,0.498,0.000,0.000,0.000
0.000,8.502,413.643,-0.105,0.000,0.000,0.000
0.000,7.633,417.413,-0.081,0.000,0.000,0.000
0.000,7.194,418.984,0.571,0.000,0.000,0.000
0.000,8.502,414.167,0.032,0.000,0.000,0.000
0.000,7.630,417.832,0.347,0.000,0.000,0.000
0.000,7.201,419.612,0.688,0.000,0.000,0.000
0.000,8.946,415.423,0.309,0.000,0.000,0.000
0.000,7.201,417.832,0.396,0.000,0.000,0.000
0.000,7.201,419.403,0.773,0.000,0.000,0.000
0.000,8.728,415.214,0.032,0.000,0.000,0.000
0.000,8.510,416.575,0.203,0.000,0.000,0.000
0.000,7.409,416.994,0.616,0.000,0.000,0.000
0.000,8.736,418.670,0.588,0.000,0.000,0.000
0.000,7.409,418.984,0.762,0.000,0.000,0.000
0.000,7.197,416.575,0.558,0.000,0.000,0.000
0.000,8.728,418.041,0.632,0.000,0.000,0.000
0.000,7.419,418.251,0.852,0.000,0.000,0.000
0.000,7.201,416.261,0.618,0.000,0.000,0.000
0.000,8.736,419.822,0.471,0.000,0.000,0.000
0.000,7.412,419.822,0.760,0.000,0.000,0.000
0.000,8.073,416.785,0.392,0.000,0.000,0.000
0.000,7.855,420.450,0.583,0.000,0.000,0.000
0.000,7.866,420.450,0.553,0.000,0.000,0.000
0.000,7.197,417.413,0.588,0.000,0.000,0.000
0.000,8.066,420.450,0.562,0.000,0.000,0.000
0.000,7.644,420.031,0.802,0.000,0.000,0.000
0.000,7.637,416.261,0.482,0.000,0.000,0.000
0.000,7.852,419.403,0.352,0.000,0.000,0.000
0.000,7.415,420.869,0.529,0.000,0.000,0.000
0.000,6.979,415.842,0.176,0.000,0.000,0.000
0.000,7.855,420.450,0.332,0.000,0.000,0.000
0.000,7.630,422.439,0.444,0.000,0.000,0.000
0.000,7.426,417.413,0.370,0.000,0.000,0.000
0.000,7.855,421.392,0.341,0.000,0.000,0.000
0.000,8.085,421.811,0.598,0.000,0.000,0.000
0.000,7.855,415.423,0.912,0.000,0.000,0.000
0.000,8.081,418.984,0.680,0.000,0.000,0.000
0.000,7.644,420.450,0.604,0.000,0.000,0.000
0.000,7.862,414.795,0.479,0.000,0.000,0.000
0.000,7.855,418.984,0.442,0.000,0.000,0.000
0.000,8.066,420.869,0.442,0.000,0.000,0.000
0.000,6.982,414.586,0.057,0.000,0.000,0.000
0.000,8.292,417.832,-0.001,0.000,0.000,0.000
0.000,6.546,421.392,0.416,0.000,0.000,0.000
0.000,7.419,415.423,0.021,0.000,0.000,0.000
0.000,7.855,417.204,0.404,0.000,0.000,0.000
0.000,7.422,418.460,0.931,0.000,0.000,0.000
0.000,7.855,415.214,-0.093,0.000,0.000,0.000
0.000,8.073,416.261,0.408,0.000,0.000,0.000
0.000,7.207,417.622,0.773,0.000,0.000,0.000
0.000,8.299,415.214,0.192,0.000,0.000,0.000
0.000,7.415,415.633,0.553,0.000,0.000,0.000
0.000,7.419,417.413,0.759,0.000,0.000,0.000
0.000,8.081,416.575,0.404,0.000,0.000,0.000
0.000,7.637,415.633,0.685,0.000,0.000,0.000
0.000,7.412,417.622,0.834,0.000,0.000,0.000
0.000,8.073,417.204,0.258,0.000,0.000,0.000
0.000,7.419,416.575,0.638,0.000,0.000,0.000
0.000,7.201,418.984,0.715,0.000,0.000,0.000
0.000,7.862,419.612,0.438,0.000,0.000,0.000
0.000,7.859,417.204,0.619,0.000,0.000,0.000
0.000,7.207,417.413,0.753,0.000,0.000,0.000
0.000,7.855,418.460,0.468,0.000,0.000,0.000
0.000,7.419,417.832,0.656,0.000,0.000,0.000
0.000,7.415,418.670,0.662,0.000,0.000,0.000
0.000,7.415,419.403,0.228,0.000,0.000,0.000
0.000,7.630,417.622,0.596,0.000,0.000,0.000
0.000,8.073,418.251,0.837,0.000,0.000,0.000
0.000,7.415,418.670,0.347,0.000,0.000,0.000
0.000,7.201,417.832,0.685,0.000,0.000,0.000
0.000,8.299,419.403,0.741,0.000,0.000,0.000
0.000,6.982,420.869,0.337,0.000,0.000,0.000
0.000,7.644,419.403,0.396,0.000,0.000,0.000
0.000,8.292,420.240,0.748,0.000,0.000,0.000
0.000,6.982,420.450,0.792,0.000,0.000,0.000
0.000,8.510,419.193,0.793,0.000,0.000,0.000
0.000,8.070,415.423,0.890,0.000,0.000,0.000
0.000,6.982,418.251,0.701,0.000,0.000,0.000
0.000,8.081,418.984,0.673,0.000,0.000,0.000
0.000,8.066,416.261,0.791,0.000,0.000,0.000
0.000,7.194,419.193,0.581,0.000,0.000,0.000
0.000,8.728,420.240,0.692,0.000,0.000,0.000
0.000,7.201,416.994,0.779,0.000,0.000,0.000
0.000,8.081,419.193,0.513,0.000,0.000,0.000
0.000,8.510,419.612,0.850,0.000,0.000,0.000
0.000,6.764,416.261,0.725,0.000,0.000,0.000
0.000,8.081,417.832,0.724,0.000,0.000,0.000
0.000,8.510,419.612,0.848,0.000,0.000,0.000
0.000,6.546,416.575,0.852,0.000,0.000,0.000
0.000,7.844,416.994,0.754,0.000,0.000,0.000
0.000,8.292,421.183,0.416,0.000,0.000,0.000
0.000,6.764,416.994,0.032,0.000,0.000,0.000
0.000,8.510,414.586,0.178,0.000,0.000,0.000
0.000,8.292,421.811,0.599,0.000,0.000,0.000
0.000,6.552,419.193,0.068,0.000,0.000,0.000
0.000,8.518,415.423,0.198,0.000,0.000,0.000
0.000,7.855,422.021,0.585,0.000,0.000,0.000
0.000,6.982,419.403,0.076,0.000,0.000,0.000
0.000,8.284,414.586,0.159,0.000,0.000,0.000
0.000,7.855,421.392,0.479,0.000,0.000,0.000
0.000,7.201,418.670,0.153,0.000,0.000,0.000
0.000,8.292,413.015,0.320,0.000,0.000,0.000
0.000,7.419,420.031,0.790,0.000,0.000,0.000
0.000,7.201,420.031,0.205,0.000,0.000,0.000
0.000,7.637,414.376,0.508,0.000,0.000,0.000
0.000,8.066,421.602,0.778,0.000,0.000,0.000
0.000,6.989,421.392,0.149,0.000,0.000,0.000
0.000,7.855,414.795,0.542,0.000,0.000,0.000
0.000,8.073,419.403,0.876,0.000,0.000,0.000
0.000,8.073,419.193,0.281,0.000,0.000,0.000
0.000,7.852,414.167,0.654,0.000,0.000,0.000
0.000,7.637,419.193,0.660,0.000,0.000,0.000
0.000,7.419,420.450,0.004,0.000,0.000,0.000
0.000,8.510,415.214,0.134,0.000,0.000,0.000
0.000,7.855,419.193,0.677,0.000,0.000,0.000
0.000,7.644,419.193,0.046,0.000,0.000,0.000
0.000,8.292,413.643,0.260,0.000,0.000,0.000
0.000,8.066,417.832,0.779,0.000,0.000,0.000
0.000,7.855,419.403,0.220,0.000,0.000,0.000
0.000,8.081,414.586,0.415,0.000,0.000,0.000
0.000,7.630,418.984,0.760,0.000,0.000,0.000
0.000,7.419,420.031,0.314,0.000,0.000,0.000
0.000,8.073,418.041,0.763,0.000,0.000,0.000
0.000,7.844,417.622,0.879,0.000,0.000,0.000
0.000,7.419,417.832,0.212,0.000,0.000,0.000
0.000,8.728,418.670,0.637,0.000,0.000,0.000
0.000,6.758,418.251,0.767,0.000,0.000,0.000
0.000,8.081,417.832,0.216,0.000,0.000,0.000
0.000,8.292,418.984,0.692,0.000,0.000,0.000
0.000,6.764,418.251,0.771,0.000,0.000,0.000
0.000,7.844,417.204,0.073,0.000,0.000,0.000
0.000,8.073,419.403,0.454,0.000,0.000,0.000
0.000,6.764,418.984,0.605,0.000,0.000,0.000
0.000,8.081,417.622,-0.110,0.000,0.000,0.000
0.000,7.862,420.450,0.443,0.000,0.000,0.000
0.000,6.989,419.403,0.542,0.000,0.000,0.000
0.000,8.081,416.052,0.164,0.000,0.000,0.000
0.000,7.419,419.193,0.447,0.000,0.000,0.000
0.000,7.641,419.822,0.179,0.000,0.000,0.000
0.000,7.848,412.805,0.133,0.000,0.000,0.000
0.000,7.201,418.984,0.587,0.000,0.000,0.000
0.000,7.419,420.031,0.264,0.000,0.000,0.000
0.000,7.852,413.015,0.306,0.000,0.000,0.000
0.000,7.201,418.984,0.657,0.000,0.000,0.000
0.000,7.197,420.659,0.354,0.000,0.000,0.000
0.000,7.426,414.376,0.311,0.000,0.000,0.000
0.000,7.644,420.240,0.670,0.000,0.000,0.000
0.000,7.637,421.602,0.188,0.000,0.000,0.000
0.000,7.191,413.852,-0.140,0.000,0.000,0.000
0.000,7.855,419.193,0.442,0.000,0.000,0.000
0.000,8.518,420.031,0.271,0.000,0.000,0.000
0.000,8.077,413.852,-0.110,0.000,0.000,0.000
0.000,7.855,419.612,0.359,0.000,0.000,0.000
0.000,7.630,421.811,0.179,0.000,0.000,0.000
0.000,7.419,416.994,0.583,0.000,0.000,0.000
0.000,8.732,418.460,0.533,0.000,0.000,0.000
0.000,8.728,421.602,0.221,0.000,0.000,0.000
0.000,6.764,415.842,0.415,0.000,0.000,0.000
0.000,8.062,417.832,0.475,0.000,0.000,0.000
0.000,8.510,420.869,0.055,0.000,0.000,0.000
0.000,6.764,415.214,0.198,0.000,0.000,0.000
0.000,8.510,417.204,0.406,0.000,0.000,0.000
0.000,8.740,420.659,0.076,0.000,0.000,0.000
0.000,7.201,415.633,0.361,0.000,0.000,0.000
0.000,8.736,416.261,0.420,0.000,0.000,0.000
0.000,7.855,419.822,0.132,0.000,0.000,0.000
0.000,6.982,415.842,0.601,0.000,0.000,0.000
0.000,7.855,416.785,0.609,0.000,0.000,0.000
0.000,7.855,420.659,0.221,0.000,0.000,0.000
0.000,7.637,418.460,0.834,0.000,0.000,0.000
0.000,7.852,417.413,1.018,0.000,0.000,0.000
0.000,7.644,417.413,0.544,0.000,0.000,0.000
0.000,7.637,418.251,0.817,0.000,0.000,0.000
0.000,7.637,419.822,1.030,0.000,0.000,0.000
0.000,7.415,416.261,0.511,0.000,0.000,0.000
0.000,7.637,420.240,0.760,0.000,0.000,0.000
0.000,7.633,419.822,1.035,0.000,0.000,0.000
0.000,6.979,415.423,0.361,0.000,0.000,0.000
0.000,8.070,420.240,0.826,0.000,0.000,0.000
0.000,7.855,421.183,0.975,0.000,0.000,0.000
0.000,6.982,416.994,0.323,0.000,0.000,0.000
0.000,8.073,421.392,0.667,0.000,0.000,0.000
0.000,7.855,421.392,0.905,0.000,0.000,0.000
0.000,7.197,416.575,0.388,0.000,0.000,0.000
0.000,8.506,420.659,0.903,0.000,0.000,0.000
0.000,6.770,422.021,0.800,0.000,0.000,0.000
0.000,7.644,416.785,0.287,0.000,0.000,0.000
0.000,8.292,420.450,0.549,0.000,0.000,0.000
0.000,7.419,422.021,0.812,0.000,0.000,0.000
0.000,7.419,415.633,0.210,0.000,0.000,0.000
0.000,8.288,419.193,0.696,0.000,0.000,0.000
0.000,7.855,421.811,0.807,0.000,0.000,0.000
0.000,7.207,416.785,0.293,0.000,0.000,0.000
0.000,8.073,421.392,0.621,0.000,0.000,0.000
0.000,7.637,423.801,0.814,0.000,0.000,0.000
0.000,6.976,418.251,0.322,0.000,0.000,0.000
0.000,7.844,422.021,0.331,0.000,0.000,0.000
0.000,8.299,421.811,0.930,0.000,0.000,0.000
0.000,7.415,415.423,0.098,0.000,0.000,0.000
0.000,7.855,419.403,0.304,0.000,0.000,0.000
0.000,8.720,420.450,0.739,0.000,0.000,0.000
0.000,7.201,415.004,0.164,0.000,0.000,0.000
0.000,7.419,417.622,0.723,0.000,0.000,0.000
0.000,8.938,420.031,0.894,0.000,0.000,0.000
0.000,7.419,415.214,0.481,0.000,0.000,0.000
0.000,8.728,418.984,0.741,0.000,0.000,0.000
0.000,9.160,420.659,0.989,0.000,0.000,0.000
0.000,7.419,415.423,0.579,0.000,0.000,0.000
0.000,9.383,419.612,0.848,0.000,0.000,0.000
0.000,8.728,421.392,0.900,0.000,0.000,0.000
0.000,8.284,415.842,0.385,0.000,0.000,0.000
0.000,8.946,420.450,0.244,0.000,0.000,0.000
0.000,8.510,422.230,0.466,0.000,0.000,0.000
0.000,8.073,415.633,-0.160,0.000,0.000,0.000
0.000,8.938,421.183,0.122,0.000,0.000,0.000
0.000,8.066,423.068,0.399,0.000,0.000,0.000
0.000,8.062,417.204,0.110,0.000,0.000,0.000
0.000,8.292,422.021,0.002,0.000,0.000,0.000
0.000,7.855,425.476,0.972,0.000,0.000,0.000
0.000,8.292,419.193,0.505,0.000,0.000,0.000
0.000,8.728,424.848,0.868,0.000,0.000,0.000
0.000,8.502,424.639,0.460,0.000,0.000,0.000
0.000,8.292,419.193,0.195,0.000,0.000,0.000
0.000,8.292,426.209,0.414,0.000,0.000,0.000
0.000,8.724,423.591,0.200,0.000,0.000,0.000
0.000,8.066,422.858,1.011,0.000,0.000,0.000
0.000,8.292,427.047,0.797,0.000,0.000,0.000
0.000,8.728,423.068,0.209,0.000,0.000,0.000
0.000,6.979,426.419,1.321,0.000,0.000,0.000
0.000,8.728,425.057,0.693,0.000,0.000,0.000
0.000,8.736,423.591,0.927,0.000,0.000,0.000
0.000,7.637,425.476,0.466,0.000,0.000,0.000
0.000,8.066,424.848,-0.018,0.000,0.000,0.000
0.000,8.292,427.047,0.499,0.000,0.000,0.000
0.000,7.415,424.010,0.353,0.000,0.000,0.000
0.000,9.164,426.838,0.820,0.000,0.000,0.000
0.000,8.288,426.419,-0.211,0.000,0.000,0.000
0.000,8.292,421.392,0.612,0.000,0.000,0.000
0.000,10.042,428.409,1.027,0.000,0.000,0.000
0.000,7.848,424.010,0.206,0.000,0.000,0.000
0.000,8.292,425.476,0.027,0.000,0.000,0.000
0.000,8.946,430.084,0.709,0.000,0.000,0.000
0.000,7.207,425.267,0.824,0.000,0.000,0.000
0.000,9.164,430.084,0.339,0.000,0.000,0.000
0.000,8.510,427.885,-0.045,0.000,0.000,0.000
0.000,7.426,426.838,0.819,0.000,0.000,0.000
0.000,8.946,426.628,0.551,0.000,0.000,0.000
0.000,7.197,426.628,0.125,0.000,0.000,0.000
0.000,7.862,427.675,-0.188,0.000,0.000,0.000
0.000,9.605,426.000,0.635,0.000,0.000,0.000
0.000,7.412,427.257,0.819,0.000,0.000,0.000
0.000,9.164,425.686,-0.055,0.000,0.000,0.000
0.000,8.716,425.057,0.574,0.000,0.000,0.000
0.000,8.073,430.503,0.818,0.000,0.000,0.000
0.000,7.852,424.848,0.028,0.000,0.000,0.000
0.000,8.720,430.817,0.553,0.000,0.000,0.000
0.000,7.630,429.246,0.552,0.000,0.000,0.000
0.000,8.510,427.466,0.337,0.000,0.000,0.000
0.000,8.502,430.084,0.793,0.000,0.000,0.000
0.000,7.419,426.628,0.964,0.000,0.000,0.000
0.000,8.728,429.875,0.065,0.000,0.000,0.000
0.000,7.855,427.885,0.547,0.000,0.000,0.000
0.000,8.073,429.665,0.620,0.000,0.000,0.000
0.000,9.156,424.010,-0.056,0.000,0.000,0.000
0.000,7.630,430.293,0.985,0.000,0.000,0.000
0.000,8.510,429.246,0.352,0.000,0.000,0.000
0.000,8.073,427.257,-0.090,0.000,0.000,0.000
0.000,8.062,434.901,0.818,0.000,0.000,0.000
0.000,7.844,429.875,0.410,0.000,0.000,0.000
0.000,7.627,433.854,0.355,0.000,0.000,0.000
0.000,8.950,430.817,0.682,0.000,0.000,0.000
0.000,8.081,429.875,-0.237,0.000,0.000,0.000
0.000,8.073,428.827,0.696,0.000,0.000,0.000
0.000,8.085,430.817,0.786,0.000,0.000,0.000
0.000,8.510,429.246,0.287,0.000,0.000,0.000
0.000,7.644,431.445,0.433,0.000,0.000,0.000
0.000,8.502,433.645,0.352,0.000,0.000,0.000
0.000,8.502,427.257,0.697,0.000,0.000,0.000
0.000,8.066,432.493,0.497,0.000,0.000,0.000
0.000,8.284,430.084,0.767,0.000,0.000,0.000
0.000,7.855,430.503,0.042,0.000,0.000,0.000
0.000,8.062,431.236,0.023,0.000,0.000,0.000
0.000,7.630,430.817,0.801,0.000,0.000,0.000
0.000,8.288,428.827,0.011,0.000,0.000,0.000
0.000,8.062,431.236,1.082,0.000,0.000,0.000
0.000,7.637,431.655,0.476,0.000,0.000,0.000
0.000,8.946,427.257,0.161,0.000,0.000,0.000
0.000,8.073,434.901,0.583,0.000,0.000,0.000
0.000,8.510,429.037,0.352,0.000,0.000,0.000
0.000,7.852,433.226,0.386,0.000,0.000,0.000
0.000,8.077,431.236,0.338,0.000,0.000,0.000
0.000,8.728,431.864,-0.112,0.000,0.000,0.000
0.000,7.644,426.628,0.400,0.000,0.000,0.000
0.000,8.066,433.016,0.420,0.000,0.000,0.000
0.000,8.514,429.037,0.785,0.000,0.000,0.000
0.000,8.062,430.503,0.073,0.000,0.000,0.000
0.000,7.201,433.645,0.251,0.000,0.000,0.000
0.000,7.419,426.419,0.829,0.000,0.000,0.000
0.000,8.066,432.493,0.420,0.000,0.000,0.000
0.000,7.852,431.026,0.862,0.000,0.000,0.000
0.000,8.728,431.026,-0.002,0.000,0.000,0.000
0.000,7.855,430.084,0.498,0.000,0.000,0.000
0.000,8.740,432.493,0.361,0.000,0.000,0.000
0.000,8.073,429.246,0.520,0.000,0.000,0.000
0.000,8.081,431.445,0.642,0.000,0.000,0.000
0.000,7.855,433.645,0.259,0.000,0.000,0.000
0.000,7.852,430.817,0.667,0.000,0.000,0.000
0.000,8.073,434.901,-0.116,0.000,0.000,0.000
0.000,7.194,430.084,0.753,0.000,0.000,0.000
0.000,8.728,431.445,-0.048,0.000,0.000,0.000
0.000,7.633,429.875,0.892,0.000,0.000,0.000
0.000,8.292,433.435,0.107,0.000,0.000,0.000
0.000,8.284,428.094,0.424,0.000,0.000,0.000
0.000,8.081,436.053,0.521,0.000,0.000,0.000
0.000,8.518,432.074,0.613,0.000,0.000,0.000
